 23/11-14:02:17.017   	Usense3	-1
 23/11-14:02:18.018   	Usense4	-1
 23/11-14:03:18.018   	Usense3	0.1751029087
 23/11-14:03:18.018   	Usense2	-1
 23/11-14:03:18.018   	Usense4	-1
 23/11-14:04:18.018   	Usense3	0.1751029087
 23/11-14:04:18.018   	Usense2	-1
 23/11-14:04:18.018   	Usense4	-1
 23/11-14:05:18.018   	Usense3	0.1751029087
 23/11-14:05:18.018   	Usense2	-1
 23/11-14:05:18.018   	Usense4	9.3447155848
 23/11-14:06:18.018   	Usense3	0.1751029087
 23/11-14:06:18.018   	Usense2	-1
 23/11-14:06:18.018   	Usense4	9.3447155848
 23/11-14:07:18.018   	Usense3	2.1587505011
 23/11-14:07:18.018   	Usense2	-1
 23/11-14:07:18.018   	Usense4	9.3447155848
 23/11-14:08:19.019   	Usense3	2.1587505011
 23/11-14:08:19.019   	Usense2	-1
 23/11-14:08:19.019   	Usense4	9.3447155848
 23/11-14:09:19.019   	Usense3	2.1587505011
 23/11-14:09:19.019   	Usense2	0.7579786916
 23/11-14:09:19.019   	Usense4	9.3447155848
 23/11-14:10:19.019   	Usense3	2.1587505011
 23/11-14:10:19.019   	Usense2	0.7579786916
 23/11-14:10:19.019   	Usense4	9.3447155848
 23/11-14:11:19.019   	Usense3	2.1587505011
 23/11-14:11:19.019   	Usense2	0.7579786916
 23/11-14:11:19.019   	Usense4	9.3447155848
 23/11-14:12:19.019   	Usense3	2.1587505011
 23/11-14:12:19.019   	Usense2	0.7579786916
 23/11-14:12:19.019   	Usense4	9.3447155848
 23/11-14:13:19.019   	Usense3	2.1587505011
 23/11-14:13:19.019   	Usense2	0.7579786916
 23/11-14:13:19.019   	Usense4	9.3447155848
 23/11-14:14:19.019   	Usense3	0.6826568484
 23/11-14:14:19.019   	Usense2	0.7579786916
 23/11-14:14:19.019   	Usense4	9.3447155848
 23/11-14:15:19.019   	Usense3	0.6826568484
 23/11-14:15:19.019   	Usense2	0.7579786916
 23/11-14:16:20.020   	Usense3	0.6826568484
 23/11-14:16:20.020   	Usense2	0.7579786916
 23/11-14:16:20.020   	Usense4	-1
 23/11-14:17:20.020   	Usense3	0.6826568484
 23/11-14:17:20.020   	Usense2	0.7579786916
 23/11-14:17:20.020   	Usense4	19.4423118996
 23/11-14:18:20.020   	Usense3	0.6826568484
 23/11-14:18:20.020   	Usense2	0.7579786916
 23/11-14:18:20.020   	Usense4	19.4423118996
 23/11-14:19:20.020   	Usense3	2.3969390833
 23/11-14:19:20.020   	Usense2	0.7579786916
 23/11-14:19:20.020   	Usense4	19.4423118996
 23/11-14:20:20.020   	Usense3	2.3969390833
 23/11-14:20:20.020   	Usense2	0.7579786916
 23/11-14:20:20.020   	Usense4	19.4423118996
 23/11-14:21:20.020   	Usense3	2.3969390833
 23/11-14:21:20.020   	Usense4	19.4423118996
 23/11-14:22:21.021   	Usense3	2.3969390833
 23/11-14:22:21.021   	Usense2	-1
 23/11-14:22:21.021   	Usense4	21.5875050113
 23/11-14:23:21.021   	Usense3	2.3969390833
 23/11-14:23:21.021   	Usense2	-1
 23/11-14:23:21.021   	Usense4	21.5875050113
 23/11-14:24:21.021   	Usense3	2.1587505011
 23/11-14:24:21.021   	Usense2	-1
 23/11-14:24:21.021   	Usense4	15.7702586036
 23/11-14:25:21.021   	Usense3	2.1587505011
 23/11-14:25:21.021   	Usense2	-1
 23/11-14:25:21.021   	Usense4	15.7702586036
 23/11-14:26:21.021   	Usense3	2.1587505011
 23/11-14:26:21.021   	Usense2	-1
 23/11-14:26:21.021   	Usense4	15.7702586036
 23/11-14:27:21.021   	Usense3	2.1587505011
 23/11-14:27:21.021   	Usense2	-1
 23/11-14:27:21.021   	Usense4	15.7702586036
 23/11-14:28:22.022   	Usense3	2.1587505011
 23/11-14:28:22.022   	Usense2	-1
