 22/11-14:01:22.022   	Usense4	-1
 22/11-14:01:22.022   	Usense5	0.1751029087
 22/11-14:02:22.022   	Usense2	-1
 22/11-14:02:22.022   	Usense4	-1
 22/11-14:02:22.022   	Usense5	0.1751029087
 22/11-14:03:22.022   	Usense2	1.7510290875
 22/11-14:03:22.022   	Usense4	7.5797869158
 22/11-14:03:22.022   	Usense5	0.1751029087
 22/11-14:04:22.022   	Usense2	1.7510290875
 22/11-14:04:22.022   	Usense4	7.5797869158
 22/11-14:04:22.022   	Usense5	0.1751029087
 22/11-14:05:22.022   	Usense2	1.7510290875
 22/11-14:05:22.022   	Usense4	7.5797869158
 22/11-14:05:22.022   	Usense5	0.1751029087
 22/11-14:06:22.022   	Usense2	1.7510290875
 22/11-14:06:22.022   	Usense4	7.5797869158
 22/11-14:06:22.022   	Usense5	2.1587505011
 22/11-14:07:22.022   	Usense2	1.7510290875
 22/11-14:07:22.022   	Usense4	7.5797869158
 22/11-14:07:22.022   	Usense5	2.1587505011
 22/11-14:08:22.022   	Usense2	1.7510290875
 22/11-14:08:22.022   	Usense4	7.5797869158
 22/11-14:08:22.022   	Usense5	2.1587505011
 22/11-14:09:22.022   	Usense2	1.7510290875
 22/11-14:09:22.022   	Usense4	7.5797869158
 22/11-14:09:22.022   	Usense5	2.1587505011
 22/11-14:10:22.022   	Usense2	1.7510290875
 22/11-14:10:22.022   	Usense4	7.5797869158
 22/11-14:10:22.022   	Usense5	2.1587505011
 22/11-14:11:23.023   	Usense2	1.7510290875
 22/11-14:11:23.023   	Usense4	7.5797869158
 22/11-14:11:23.023   	Usense5	2.1587505011
 22/11-14:12:23.023   	Usense2	1.7510290875
 22/11-14:12:23.023   	Usense4	7.5797869158
 22/11-14:12:23.023   	Usense5	0.6826568484
 22/11-14:13:23.023   	Usense2	1.7510290875
 22/11-14:13:23.023   	Usense4	7.5797869158
 22/11-14:13:23.023   	Usense5	0.6826568484
 22/11-14:14:23.023   	Usense4	2.6614085166
 22/11-14:14:23.023   	Usense5	0.6826568484
 22/11-14:15:23.023   	Usense2	2.3969390833
 22/11-14:15:23.023   	Usense4	2.6614085166
 22/11-14:15:23.023   	Usense5	0.6826568484
 22/11-14:16:23.023   	Usense2	2.3969390833
 22/11-14:16:23.023   	Usense4	2.6614085166
 22/11-14:16:23.023   	Usense5	0.6826568484
 22/11-14:17:24.024   	Usense2	2.3969390833
 22/11-14:17:24.024   	Usense4	2.6614085166
 22/11-14:17:24.024   	Usense5	0.6826568484
 22/11-14:18:24.024   	Usense2	2.3969390833
 22/11-14:18:24.024   	Usense4	2.6614085166
 22/11-14:18:24.024   	Usense5	0.6826568484
 22/11-14:19:24.024   	Usense2	2.3969390833
 22/11-14:19:24.024   	Usense4	2.6614085166
 22/11-14:19:24.024   	Usense5	0.6826568484
 22/11-14:20:24.024   	Usense2	2.3969390833
 22/11-14:20:24.024   	Usense4	2.6614085166
 22/11-14:20:24.024   	Usense5	0.6826568484
 22/11-14:21:24.024   	Usense2	2.3969390833
 22/11-14:21:24.024   	Usense4	2.6614085166
 22/11-14:21:24.024   	Usense5	0.6826568484
 22/11-14:22:24.024   	Usense2	2.3969390833
 22/11-14:22:24.024   	Usense4	11.5206021398
 22/11-14:22:24.024   	Usense5	2.1587505011
 22/11-14:23:25.025   	Usense2	2.3969390833
 22/11-14:23:25.025   	Usense4	11.5206021398
 22/11-14:23:25.025   	Usense5	2.1587505011
 22/11-14:24:25.025   	Usense2	2.3969390833
 22/11-14:24:25.025   	Usense4	11.5206021398
 22/11-14:24:25.025   	Usense5	2.1587505011
 22/11-14:25:25.025   	Usense2	2.3969390833
 22/11-14:25:25.025   	Usense4	9.3447155848
 22/11-14:25:25.025   	Usense5	2.1587505011
 22/11-14:26:25.025   	Usense4	9.3447155848
 22/11-14:26:25.025   	Usense5	2.1587505011
 22/11-14:27:25.025   	Usense4	9.3447155848
 22/11-14:27:25.025   	Usense5	2.1587505011
 22/11-14:28:25.025   	Usense4	29.5505853345
 22/11-14:28:25.025   	Usense5	2.1587505011
 22/11-14:29:26.026   	Usense4	29.5505853345
 22/11-14:29:26.026   	Usense5	2.9550585335
 22/11-14:30:26.026   	Usense4	29.5505853345
 22/11-14:30:26.026   	Usense5	2.9550585335
 22/11-14:31:26.026   	Usense4	29.5505853345
 22/11-14:31:26.026   	Usense5	2.9550585335
 22/11-14:32:26.026   	Usense4	29.5505853345
 22/11-14:32:26.026   	Usense5	2.9550585335
 22/11-14:33:26.026   	Usense4	29.5505853345
 22/11-14:33:26.026   	Usense5	2.9550585335
 22/11-14:34:26.026   	Usense4	29.5505853345
 22/11-14:34:26.026   	Usense5	1.7510290875
 22/11-14:35:27.027   	Usense4	29.5505853345
 22/11-14:35:27.027   	Usense5	1.7510290875
 22/11-14:36:27.027   	Usense4	29.5505853345
 22/11-14:36:27.027   	Usense5	1.7510290875
 22/11-14:37:27.027   	Usense4	29.5505853345
 22/11-14:37:27.027   	Usense5	1.7510290875
 22/11-14:38:27.027   	Usense5	1.7510290875
 22/11-14:39:27.027   	Usense4	-1
 22/11-14:39:27.027   	Usense5	1.7510290875
 22/11-14:40:28.028   	Usense4	6.1481988582
