# time  created  delivered  delivered/created
178951.0000 6067 41 0.0068
178981.0000 6068 41 0.0068
179006.0000 6069 41 0.0068
179030.5000 6069 42 0.0069
179039.0000 6070 42 0.0069
179069.0000 6071 42 0.0069
179103.0000 6072 42 0.0069
179135.0000 6073 42 0.0069
179162.0000 6074 42 0.0069
179187.0000 6075 42 0.0069
179217.0000 6076 42 0.0069
179244.0000 6077 42 0.0069
179274.0000 6078 42 0.0069
179299.0000 6079 42 0.0069
179326.0000 6080 42 0.0069
179351.0000 6081 42 0.0069
179380.0000 6082 42 0.0069
179409.0000 6083 42 0.0069
179437.0000 6084 42 0.0069
179466.0000 6085 42 0.0069
179497.0000 6086 42 0.0069
179523.0000 6087 42 0.0069
179553.0000 6088 42 0.0069
179578.0000 6089 42 0.0069
179611.0000 6090 42 0.0069
179644.0000 6091 42 0.0069
179671.0000 6092 42 0.0069
179701.0000 6093 42 0.0069
179731.0000 6094 42 0.0069
179763.0000 6095 42 0.0069
179797.0000 6096 42 0.0069
179828.0000 6097 42 0.0069
179858.0000 6098 42 0.0069
179891.0000 6099 42 0.0069
179925.0000 6100 42 0.0069
179957.0000 6101 42 0.0069
179987.0000 6102 42 0.0069
180017.0000 6103 42 0.0069
180042.0000 6104 42 0.0069
180070.0000 6105 42 0.0069
180102.0000 6106 42 0.0069
180129.0000 6107 42 0.0069
180156.0000 6108 42 0.0069
180183.0000 6109 42 0.0069
180216.0000 6110 42 0.0069
180249.0000 6111 42 0.0069
180283.0000 6112 42 0.0069
180312.0000 6113 42 0.0069
180341.0000 6114 42 0.0069
180368.0000 6115 42 0.0069
180396.0000 6116 42 0.0069
180424.0000 6117 42 0.0069
180453.0000 6118 42 0.0069
180485.0000 6119 42 0.0069
180519.0000 6120 42 0.0069
180544.0000 6121 42 0.0069
180573.0000 6122 42 0.0069
180600.0000 6123 42 0.0069
180631.0000 6124 42 0.0069
180662.0000 6125 42 0.0069
180692.0000 6126 42 0.0069
180717.0000 6127 42 0.0069
180743.0000 6128 42 0.0069
180776.0000 6129 42 0.0069
180804.0000 6130 42 0.0069
180832.0000 6131 42 0.0069
180858.0000 6132 42 0.0068
180884.0000 6133 42 0.0068
180912.0000 6134 42 0.0068
180945.0000 6135 42 0.0068
180973.0000 6136 42 0.0068
181004.0000 6137 42 0.0068
181030.0000 6138 42 0.0068
181063.0000 6139 42 0.0068
181092.0000 6140 42 0.0068
181123.0000 6141 42 0.0068
181152.0000 6142 42 0.0068
181185.0000 6143 42 0.0068
181216.0000 6144 42 0.0068
181248.0000 6145 42 0.0068
181277.0000 6146 42 0.0068
181303.0000 6147 42 0.0068
181336.0000 6148 42 0.0068
181369.0000 6149 42 0.0068
181398.0000 6150 42 0.0068
181432.0000 6151 42 0.0068
181457.0000 6152 42 0.0068
181488.0000 6153 42 0.0068
181515.0000 6154 42 0.0068
181546.0000 6155 42 0.0068
181572.0000 6156 42 0.0068
181606.0000 6157 42 0.0068
181633.0000 6158 42 0.0068
181662.0000 6159 42 0.0068
181695.0000 6160 42 0.0068
181727.0000 6161 42 0.0068
181754.0000 6162 42 0.0068
181780.0000 6163 42 0.0068
181806.0000 6164 42 0.0068
181821.7000 6164 43 0.0070
181837.0000 6165 43 0.0070
181868.0000 6166 43 0.0070
181895.0000 6167 43 0.0070
181925.0000 6168 43 0.0070
181953.0000 6169 43 0.0070
181978.0000 6170 43 0.0070
182004.0000 6171 43 0.0070
182030.0000 6172 43 0.0070
182061.0000 6173 43 0.0070
182090.0000 6174 43 0.0070
182116.0000 6175 43 0.0070
182144.0000 6176 43 0.0070
182172.2000 6176 44 0.0071
182175.0000 6177 44 0.0071
182204.0000 6178 44 0.0071
182236.0000 6179 44 0.0071
182263.0000 6180 44 0.0071
182294.0000 6181 44 0.0071
182322.0000 6182 44 0.0071
182351.0000 6183 44 0.0071
182379.0000 6184 44 0.0071
182405.0000 6185 44 0.0071
182433.0000 6186 44 0.0071
182461.0000 6187 44 0.0071
182490.0000 6188 44 0.0071
182523.0000 6189 44 0.0071
182550.0000 6190 44 0.0071
182584.0000 6191 44 0.0071
182615.0000 6192 44 0.0071
182648.0000 6193 44 0.0071
182680.0000 6194 44 0.0071
182708.0000 6195 44 0.0071
