# time  created  delivered  delivered/created
67385.0000 2283 167 0.0731
67410.0000 2284 167 0.0731
67439.0000 2285 167 0.0731
67466.0000 2286 167 0.0731
67491.0000 2287 167 0.0730
67525.0000 2288 167 0.0730
67539.2000 2288 168 0.0734
67558.0000 2289 168 0.0734
67591.0000 2290 168 0.0734
67620.0000 2291 168 0.0733
67652.0000 2292 168 0.0733
67686.0000 2293 168 0.0733
67711.0000 2294 168 0.0732
67736.0000 2295 168 0.0732
67770.0000 2296 168 0.0732
67804.0000 2297 168 0.0731
67830.0000 2298 168 0.0731
67859.0000 2299 168 0.0731
67889.0000 2300 168 0.0730
67923.0000 2301 168 0.0730
67950.0000 2302 168 0.0730
67977.0000 2303 168 0.0729
68011.0000 2304 168 0.0729
68041.0000 2305 168 0.0729
68075.0000 2306 168 0.0729
68100.0000 2307 168 0.0728
68131.0000 2308 168 0.0728
68162.0000 2309 168 0.0728
68188.0000 2310 168 0.0727
68212.0000 2310 169 0.0732
68215.0000 2311 169 0.0731
68247.0000 2312 169 0.0731
68276.0000 2313 169 0.0731
68305.0000 2314 169 0.0730
68336.0000 2315 169 0.0730
68369.0000 2316 169 0.0730
68403.0000 2317 169 0.0729
68424.4000 2317 170 0.0734
68431.0000 2318 170 0.0733
68463.0000 2319 170 0.0733
68494.0000 2320 170 0.0733
68519.0000 2321 170 0.0732
68553.0000 2322 170 0.0732
68580.0000 2323 170 0.0732
68612.0000 2324 170 0.0731
68639.0000 2325 170 0.0731
68652.8000 2325 171 0.0735
68666.0000 2326 171 0.0735
68696.0000 2327 171 0.0735
68726.0000 2328 171 0.0735
68755.0000 2329 171 0.0734
68780.0000 2330 171 0.0734
68813.0000 2331 171 0.0734
68842.0000 2332 171 0.0733
68869.0000 2333 171 0.0733
68895.0000 2334 171 0.0733
68923.0000 2335 171 0.0732
68948.0000 2336 171 0.0732
68976.0000 2337 171 0.0732
69002.0000 2338 171 0.0731
69034.0000 2339 171 0.0731
69063.0000 2340 171 0.0731
69095.0000 2341 171 0.0730
69122.0000 2342 171 0.0730
69150.0000 2343 171 0.0730
69184.0000 2344 171 0.0730
69209.0000 2345 171 0.0729
69240.0000 2346 171 0.0729
69270.0000 2347 171 0.0729
69298.0000 2348 171 0.0728
69325.0000 2349 171 0.0728
69357.0000 2350 171 0.0728
69390.0000 2351 171 0.0727
69421.0000 2352 171 0.0727
69451.0000 2353 171 0.0727
69479.0000 2354 171 0.0726
69506.0000 2355 171 0.0726
69532.0000 2356 171 0.0726
69559.0000 2357 171 0.0725
69591.0000 2358 171 0.0725
69620.0000 2359 171 0.0725
69650.0000 2360 171 0.0725
69682.0000 2361 171 0.0724
69716.0000 2362 171 0.0724
69743.0000 2363 171 0.0724
69775.0000 2364 171 0.0723
69805.0000 2365 171 0.0723
69830.0000 2366 171 0.0723
69856.0000 2367 171 0.0722
69884.0000 2368 171 0.0722
69916.0000 2369 171 0.0722
69930.2000 2369 172 0.0726
69941.0000 2370 172 0.0726
69967.8000 2370 173 0.0730
69970.0000 2371 173 0.0730
69996.0000 2372 173 0.0729
70021.0000 2373 173 0.0729
70046.0000 2374 173 0.0729
70074.0000 2375 173 0.0728
70101.0000 2376 173 0.0728
70133.0000 2377 173 0.0728
70159.0000 2378 173 0.0728
70181.9000 2378 174 0.0732
70189.0000 2379 174 0.0731
70197.6000 2379 175 0.0736
70221.0000 2380 175 0.0735
70248.0000 2381 175 0.0735
70279.0000 2382 175 0.0735
70308.0000 2383 175 0.0734
70341.0000 2384 175 0.0734
70368.0000 2385 175 0.0734
70395.0000 2386 175 0.0733
70426.0000 2387 175 0.0733
70457.0000 2388 175 0.0733
70482.0000 2389 175 0.0733
70513.0000 2390 175 0.0732
70540.0000 2391 175 0.0732
70565.0000 2392 175 0.0732
70599.0000 2393 175 0.0731
70629.0000 2394 175 0.0731
70661.0000 2395 175 0.0731
70692.0000 2396 175 0.0730
70719.0000 2397 175 0.0730
70752.0000 2398 175 0.0730
70780.0000 2399 175 0.0729
70807.0000 2400 175 0.0729
70841.0000 2401 175 0.0729
70858.2000 2401 176 0.0733
70873.0000 2402 176 0.0733
70907.0000 2403 176 0.0732
70941.0000 2404 176 0.0732
70969.0000 2405 176 0.0732
71001.0000 2406 176 0.0732
71029.0000 2407 176 0.0731
71058.0000 2408 176 0.0731
71085.0000 2409 176 0.0731
71119.0000 2410 176 0.0730
71144.0000 2410 177 0.0734
71145.0000 2411 177 0.0734
71170.0000 2412 177 0.0734
71195.0000 2413 177 0.0734
71227.0000 2414 177 0.0733
71252.0000 2415 177 0.0733
71278.0000 2416 177 0.0733
71310.0000 2417 177 0.0732
71341.0000 2418 177 0.0732
71369.0000 2419 177 0.0732
71401.0000 2420 177 0.0731
71433.0000 2421 177 0.0731
71462.0000 2422 177 0.0731
71493.0000 2423 177 0.0730
71523.0000 2424 177 0.0730
71551.0000 2425 177 0.0730
71585.0000 2426 177 0.0730
71616.0000 2427 177 0.0729
71631.7000 2427 178 0.0733
71643.0000 2428 178 0.0733
71669.0000 2429 178 0.0733
71696.0000 2430 178 0.0733
71722.0000 2431 178 0.0732
71732.2000 2431 179 0.0736
71747.0000 2432 179 0.0736
71780.0000 2433 179 0.0736
71812.0000 2434 179 0.0735
71815.7000 2434 180 0.0740
71840.0000 2435 180 0.0739
71872.0000 2436 180 0.0739
71906.0000 2437 180 0.0739
71931.0000 2438 180 0.0738
71936.8000 2438 181 0.0742
71963.0000 2439 181 0.0742
71989.0000 2440 181 0.0742
72021.0000 2441 181 0.0741
72047.0000 2442 181 0.0741
72077.0000 2443 181 0.0741
72111.0000 2444 181 0.0741
72141.0000 2445 181 0.0740
72172.0000 2446 181 0.0740
72197.0000 2447 181 0.0740
72224.0000 2448 181 0.0739
72250.0000 2449 181 0.0739
72278.0000 2450 181 0.0739
72305.0000 2451 181 0.0738
72334.0000 2452 181 0.0738
72361.0000 2453 181 0.0738
72388.0000 2454 181 0.0738
72417.0000 2455 181 0.0737
72445.0000 2456 181 0.0737
72478.0000 2457 181 0.0737
72512.0000 2458 181 0.0736
72531.9000 2458 182 0.0740
72545.0000 2459 182 0.0740
72573.0000 2460 182 0.0740
72588.2000 2460 183 0.0744
72601.0000 2461 183 0.0744
72631.0000 2462 183 0.0743
72658.0000 2463 183 0.0743
72685.0000 2464 183 0.0743
72713.0000 2465 183 0.0742
72744.0000 2466 183 0.0742
72765.5000 2466 184 0.0746
72770.0000 2467 184 0.0746
72802.0000 2468 184 0.0746
72834.0000 2469 184 0.0745
72860.0000 2470 184 0.0745
72887.0000 2471 184 0.0745
72920.0000 2472 184 0.0744
72949.0000 2473 184 0.0744
72980.0000 2474 184 0.0744
73007.0000 2475 184 0.0743
73038.0000 2476 184 0.0743
73064.0000 2477 184 0.0743
73096.0000 2478 184 0.0743
73122.0000 2479 184 0.0742
73150.3000 2479 185 0.0746
73152.0000 2480 185 0.0746
73179.0000 2481 185 0.0746
73207.0000 2482 185 0.0745
73235.0000 2483 185 0.0745
73262.0000 2484 185 0.0745
73289.0000 2485 185 0.0744
73317.0000 2486 185 0.0744
73346.0000 2487 185 0.0744
73374.0000 2488 185 0.0744
73406.0000 2489 185 0.0743
73438.0000 2490 185 0.0743
73464.0000 2491 185 0.0743
73494.0000 2492 185 0.0742
73520.0000 2493 185 0.0742
73550.0000 2494 185 0.0742
73575.0000 2495 185 0.0741
73606.0000 2496 185 0.0741
73631.0000 2497 185 0.0741
73659.0000 2498 185 0.0741
73684.0000 2499 185 0.0740
73718.0000 2500 185 0.0740
73748.0000 2501 185 0.0740
73774.0000 2502 185 0.0739
73799.0000 2503 185 0.0739
73828.0000 2504 185 0.0739
73862.0000 2505 185 0.0739
73887.0000 2506 185 0.0738
73917.0000 2507 185 0.0738
73944.0000 2508 185 0.0738
73972.0000 2509 185 0.0737
74002.0000 2510 185 0.0737
74030.0000 2511 185 0.0737
74062.0000 2512 185 0.0736
74092.0000 2513 185 0.0736
74120.0000 2514 185 0.0736
74147.0000 2515 185 0.0736
74179.0000 2516 185 0.0735
74204.0000 2517 185 0.0735
74230.0000 2518 185 0.0735
74230.6000 2518 186 0.0739
74258.0000 2519 186 0.0738
74288.0000 2520 186 0.0738
74297.1000 2520 187 0.0742
74315.0000 2521 187 0.0742
74341.0000 2522 187 0.0741
74366.0000 2523 187 0.0741
74397.0000 2524 187 0.0741
74423.0000 2525 187 0.0741
74453.0000 2526 187 0.0740
74484.0000 2527 187 0.0740
74516.0000 2528 187 0.0740
74541.0000 2529 187 0.0739
74568.0000 2530 187 0.0739
74598.0000 2531 187 0.0739
74627.0000 2532 187 0.0739
74655.0000 2533 187 0.0738
74683.0000 2534 187 0.0738
74709.0000 2535 187 0.0738
74739.0000 2536 187 0.0737
74766.0000 2537 187 0.0737
74793.0000 2538 187 0.0737
74826.0000 2539 187 0.0737
74856.0000 2540 187 0.0736
74888.0000 2541 187 0.0736
74922.0000 2542 187 0.0736
74947.0000 2543 187 0.0735
74980.0000 2544 187 0.0735
75011.0000 2545 187 0.0735
75037.0000 2546 187 0.0734
75064.0000 2547 187 0.0734
75093.0000 2548 187 0.0734
75125.0000 2549 187 0.0734
75156.0000 2550 187 0.0733
75188.0000 2551 187 0.0733
75215.0000 2552 187 0.0733
75248.0000 2553 187 0.0732
75279.0000 2554 187 0.0732
75306.0000 2555 187 0.0732
75338.0000 2556 187 0.0732
75367.0000 2557 187 0.0731
75396.0000 2558 187 0.0731
75424.0000 2559 187 0.0731
75457.0000 2560 187 0.0730
75485.0000 2561 187 0.0730
75518.0000 2562 187 0.0730
75548.0000 2563 187 0.0730
75576.0000 2564 187 0.0729
75607.0000 2565 187 0.0729
75632.0000 2566 187 0.0729
75657.0000 2567 187 0.0728
75690.0000 2568 187 0.0728
75715.0000 2569 187 0.0728
75749.0000 2570 187 0.0728
75780.0000 2571 187 0.0727
75810.0000 2572 187 0.0727
75837.0000 2573 187 0.0727
75868.0000 2574 187 0.0726
75900.0000 2575 187 0.0726
75927.0000 2576 187 0.0726
75957.0000 2577 187 0.0726
75990.0000 2578 187 0.0725
76019.0000 2579 187 0.0725
76047.0000 2580 187 0.0725
76063.6000 2580 188 0.0729
76074.0000 2581 188 0.0728
76106.0000 2582 188 0.0728
76133.0000 2583 188 0.0728
76166.0000 2584 188 0.0728
76175.5000 2584 189 0.0731
76195.0000 2585 189 0.0731
76227.0000 2586 189 0.0731
76260.0000 2587 189 0.0731
76286.0000 2588 189 0.0730
76312.0000 2589 189 0.0730
76344.0000 2590 189 0.0730
76373.0000 2591 189 0.0729
76390.7000 2591 190 0.0733
76393.3000 2591 191 0.0737
76401.0000 2592 191 0.0737
76432.0000 2593 191 0.0737
76457.0000 2594 191 0.0736
76489.0000 2595 191 0.0736
76517.0000 2596 191 0.0736
76544.0000 2597 191 0.0735
76563.6000 2597 192 0.0739
76578.0000 2598 192 0.0739
76610.0000 2599 192 0.0739
76635.0000 2600 192 0.0738
76651.4000 2600 193 0.0742
76667.0000 2601 193 0.0742
76696.0000 2602 193 0.0742
76722.0000 2603 193 0.0741
76748.0000 2604 193 0.0741
76775.0000 2605 193 0.0741
76808.0000 2606 193 0.0741
76833.0000 2607 193 0.0740
76863.0000 2608 193 0.0740
76889.0000 2609 193 0.0740
76919.0000 2610 193 0.0739
76953.0000 2611 193 0.0739
76964.7000 2611 194 0.0743
76983.0000 2612 194 0.0743
77013.0000 2613 194 0.0742
77040.0000 2614 194 0.0742
77065.0000 2615 194 0.0742
77098.0000 2616 194 0.0742
77126.0000 2617 194 0.0741
77155.0000 2618 194 0.0741
77181.0000 2619 194 0.0741
77209.0000 2620 194 0.0740
77237.0000 2621 194 0.0740
77271.0000 2622 194 0.0740
77302.0000 2623 194 0.0740
77335.0000 2624 194 0.0739
77369.0000 2625 194 0.0739
77401.0000 2626 194 0.0739
77404.9000 2626 195 0.0743
77426.0000 2627 195 0.0742
77452.0000 2628 195 0.0742
77478.0000 2629 195 0.0742
77510.0000 2630 195 0.0741
77536.0000 2631 195 0.0741
77561.0000 2632 195 0.0741
77590.0000 2633 195 0.0741
77623.0000 2634 195 0.0740
77654.0000 2635 195 0.0740
77676.8000 2635 196 0.0744
77686.0000 2636 196 0.0744
77713.0000 2637 196 0.0743
77744.0000 2638 196 0.0743
77748.0000 2638 197 0.0747
77761.5000 2638 198 0.0751
77769.0000 2639 198 0.0750
77794.0000 2640 198 0.0750
77819.0000 2641 198 0.0750
77849.0000 2642 198 0.0749
77868.6000 2642 199 0.0753
77878.0000 2643 199 0.0753
77903.0000 2644 199 0.0753
77928.0000 2645 199 0.0752
77957.0000 2646 199 0.0752
77990.0000 2647 199 0.0752
78015.4000 2647 200 0.0756
78018.0000 2648 200 0.0755
78047.0000 2649 200 0.0755
78076.0000 2650 200 0.0755
78103.0000 2651 200 0.0754
78137.0000 2652 200 0.0754
78163.0000 2653 200 0.0754
78189.0000 2654 200 0.0754
78216.7000 2654 201 0.0757
78217.0000 2655 201 0.0757
78246.0000 2656 201 0.0757
78273.0000 2657 201 0.0756
78283.9000 2657 202 0.0760
78304.0000 2658 202 0.0760
78330.0000 2659 202 0.0760
78363.0000 2660 202 0.0759
78390.0000 2661 202 0.0759
78424.0000 2662 202 0.0759
78454.0000 2663 202 0.0759
78484.0000 2664 202 0.0758
78510.0000 2665 202 0.0758
78538.0000 2666 202 0.0758
78566.0000 2667 202 0.0757
78595.0000 2668 202 0.0757
78622.0000 2669 202 0.0757
78622.9000 2669 203 0.0761
78647.0000 2670 203 0.0760
78679.0000 2671 203 0.0760
78705.0000 2672 203 0.0760
78736.0000 2673 203 0.0759
78765.0000 2674 203 0.0759
78799.0000 2675 203 0.0759
78831.0000 2676 203 0.0759
78864.0000 2677 203 0.0758
78886.3000 2677 204 0.0762
78896.0000 2678 204 0.0762
78930.0000 2679 204 0.0761
78961.0000 2680 204 0.0761
78986.0000 2681 204 0.0761
79018.0000 2682 204 0.0761
79049.0000 2683 204 0.0760
79082.0000 2684 204 0.0760
79115.0000 2685 204 0.0760
79141.0000 2686 204 0.0759
79167.0000 2687 204 0.0759
79195.0000 2688 204 0.0759
79226.0000 2689 204 0.0759
79251.0000 2690 204 0.0758
79285.0000 2691 204 0.0758
79311.0000 2692 204 0.0758
79343.0000 2693 204 0.0758
79374.0000 2694 204 0.0757
79382.2000 2694 205 0.0761
79399.0000 2695 205 0.0761
79424.0000 2696 205 0.0760
79458.0000 2697 205 0.0760
79491.0000 2698 205 0.0760
79517.0000 2699 205 0.0760
79545.0000 2700 205 0.0759
79579.0000 2701 205 0.0759
79607.0000 2702 205 0.0759
79632.0000 2703 205 0.0758
79661.0000 2704 205 0.0758
79694.0000 2705 205 0.0758
79709.1000 2705 206 0.0762
79722.0000 2706 206 0.0761
79748.0000 2707 206 0.0761
79775.0000 2708 206 0.0761
79809.0000 2709 206 0.0760
79832.5000 2709 207 0.0764
79840.0000 2710 207 0.0764
79873.0000 2711 207 0.0764
79901.0000 2712 207 0.0763
79928.0000 2713 207 0.0763
79957.0000 2714 207 0.0763
79962.0000 2714 208 0.0766
79965.2000 2714 209 0.0770
79986.0000 2715 209 0.0770
80017.0000 2716 209 0.0770
80047.0000 2717 209 0.0769
80081.0000 2718 209 0.0769
80082.4000 2718 210 0.0773
80095.5000 2718 211 0.0776
80111.0000 2719 211 0.0776
80112.6000 2719 212 0.0780
80145.0000 2720 212 0.0779
80178.0000 2721 212 0.0779
80199.3000 2721 213 0.0783
80206.0000 2722 213 0.0783
80239.0000 2723 213 0.0782
80271.0000 2724 213 0.0782
80300.0000 2725 213 0.0782
80330.0000 2726 213 0.0781
80361.0000 2727 213 0.0781
80388.0000 2728 213 0.0781
80416.0000 2729 213 0.0781
80448.0000 2730 213 0.0780
80473.0000 2731 213 0.0780
80507.0000 2732 213 0.0780
80508.7000 2732 214 0.0783
80541.0000 2733 214 0.0783
80572.0000 2734 214 0.0783
80606.0000 2735 214 0.0782
80622.3000 2735 215 0.0786
80635.0000 2736 215 0.0786
80662.0000 2737 215 0.0786
80689.0000 2738 215 0.0785
80714.0000 2739 215 0.0785
80737.4000 2739 216 0.0789
80743.0000 2740 216 0.0788
80769.0000 2741 216 0.0788
80799.0000 2742 216 0.0788
80832.0000 2743 216 0.0787
80858.0000 2744 216 0.0787
80884.0000 2745 216 0.0787
80915.0000 2746 216 0.0787
80949.0000 2747 216 0.0786
80980.0000 2748 216 0.0786
81006.0000 2749 216 0.0786
81039.0000 2750 216 0.0785
81066.0000 2751 216 0.0785
81100.0000 2752 216 0.0785
81119.3000 2752 217 0.0789
81134.0000 2753 217 0.0788
81162.0000 2754 217 0.0788
81194.0000 2755 217 0.0788
81228.0000 2756 217 0.0787
81257.0000 2757 217 0.0787
81287.0000 2758 217 0.0787
81320.0000 2759 217 0.0787
81345.0000 2760 217 0.0786
81370.0000 2761 217 0.0786
81404.0000 2762 217 0.0786
81436.0000 2763 217 0.0785
81464.0000 2764 217 0.0785
81475.5000 2764 218 0.0789
81492.0000 2765 218 0.0788
81517.0000 2766 218 0.0788
81544.0000 2767 218 0.0788
81570.0000 2768 218 0.0788
81596.0000 2769 218 0.0787
81627.0000 2770 218 0.0787
81661.0000 2771 218 0.0787
81693.0000 2772 218 0.0786
81723.0000 2773 218 0.0786
81751.0000 2774 218 0.0786
81778.0000 2775 218 0.0786
81811.0000 2776 218 0.0785
81836.0000 2777 218 0.0785
81865.0000 2778 218 0.0785
81866.2000 2778 219 0.0788
81898.0000 2779 219 0.0788
81926.0000 2780 219 0.0788
81931.8000 2780 220 0.0791
81952.0000 2781 220 0.0791
81977.0000 2782 220 0.0791
82003.0000 2783 220 0.0791
82032.0000 2784 220 0.0790
82065.0000 2785 220 0.0790
82095.0000 2786 220 0.0790
82128.0000 2787 220 0.0789
82161.0000 2788 220 0.0789
82192.0000 2789 220 0.0789
82222.0000 2790 220 0.0789
82247.0000 2791 220 0.0788
82277.0000 2792 220 0.0788
82306.0000 2793 220 0.0788
82340.0000 2794 220 0.0787
82371.0000 2795 220 0.0787
82404.0000 2796 220 0.0787
82438.0000 2797 220 0.0787
82472.0000 2798 220 0.0786
82482.6000 2798 221 0.0790
82497.0000 2799 221 0.0790
82528.0000 2800 221 0.0789
82560.0000 2801 221 0.0789
82564.4000 2801 222 0.0793
82594.0000 2802 222 0.0792
82628.0000 2803 222 0.0792
82659.0000 2804 222 0.0792
82688.0000 2805 222 0.0791
82713.0000 2806 222 0.0791
82747.0000 2807 222 0.0791
82781.0000 2808 222 0.0791
82814.0000 2809 222 0.0790
82841.0000 2810 222 0.0790
82866.0000 2811 222 0.0790
82893.0000 2812 222 0.0789
82922.0000 2813 222 0.0789
82940.8000 2813 223 0.0793
82954.0000 2814 223 0.0792
82985.0000 2815 223 0.0792
83013.0000 2816 223 0.0792
83042.0000 2817 223 0.0792
83069.0000 2818 223 0.0791
83100.0000 2819 223 0.0791
83132.0000 2820 223 0.0791
83164.0000 2821 223 0.0790
83197.0000 2822 223 0.0790
83227.0000 2823 223 0.0790
83257.0000 2824 223 0.0790
83265.1000 2824 224 0.0793
83288.0000 2825 224 0.0793
83317.0000 2826 224 0.0793
83344.0000 2827 224 0.0792
83345.2000 2827 225 0.0796
83375.0000 2828 225 0.0796
83402.0000 2829 225 0.0795
83428.0000 2830 225 0.0795
83462.0000 2831 225 0.0795
83492.0000 2832 225 0.0794
83518.0000 2833 225 0.0794
83547.0000 2834 225 0.0794
83556.7000 2834 226 0.0797
83581.0000 2835 226 0.0797
83609.0000 2836 226 0.0797
83643.0000 2837 226 0.0797
83671.0000 2838 226 0.0796
83700.0000 2839 226 0.0796
83733.0000 2840 226 0.0796
83764.0000 2841 226 0.0795
83790.0000 2842 226 0.0795
83817.0000 2843 226 0.0795
83846.0000 2844 226 0.0795
83874.0000 2845 226 0.0794
83892.7000 2845 227 0.0798
83903.0000 2846 227 0.0798
83903.8000 2846 228 0.0801
83929.0000 2847 228 0.0801
83955.0000 2848 228 0.0801
83981.0000 2848 229 0.0804
83986.0000 2849 229 0.0804
84014.0000 2850 229 0.0804
84045.0000 2851 229 0.0803
84077.0000 2852 229 0.0803
84105.0000 2853 229 0.0803
84139.0000 2854 229 0.0802
84164.0000 2855 229 0.0802
84197.0000 2856 229 0.0802
84218.9000 2856 230 0.0805
84228.0000 2857 230 0.0805
84258.0000 2858 230 0.0805
84289.0000 2859 230 0.0804
84322.0000 2860 230 0.0804
84351.0000 2861 230 0.0804
84385.0000 2862 230 0.0804
84413.0000 2863 230 0.0803
84443.0000 2864 230 0.0803
84476.0000 2865 230 0.0803
84504.0000 2866 230 0.0803
84538.0000 2867 230 0.0802
84570.0000 2868 230 0.0802
84595.0000 2869 230 0.0802
84624.0000 2870 230 0.0801
84650.0000 2871 230 0.0801
84683.0000 2872 230 0.0801
84715.0000 2873 230 0.0801
84743.0000 2874 230 0.0800
84771.0000 2875 230 0.0800
84804.0000 2876 230 0.0800
84838.0000 2877 230 0.0799
84869.0000 2878 230 0.0799
84899.0000 2879 230 0.0799
84929.0000 2880 230 0.0799
84957.0000 2881 230 0.0798
84991.0000 2882 230 0.0798
85017.0000 2883 230 0.0798
85049.0000 2884 230 0.0798
85078.0000 2885 230 0.0797
85104.0000 2886 230 0.0797
85133.0000 2887 230 0.0797
85161.0000 2888 230 0.0796
85187.0000 2889 230 0.0796
85215.0000 2890 230 0.0796
85241.0000 2891 230 0.0796
85272.0000 2892 230 0.0795
85301.0000 2893 230 0.0795
85331.0000 2894 230 0.0795
85363.0000 2895 230 0.0794
85389.0000 2896 230 0.0794
85415.0000 2897 230 0.0794
85449.0000 2898 230 0.0794
85475.0000 2899 230 0.0793
85502.0000 2900 230 0.0793
85532.0000 2901 230 0.0793
85561.0000 2902 230 0.0793
85590.0000 2903 230 0.0792
85616.0000 2904 230 0.0792
85647.0000 2905 230 0.0792
85679.0000 2906 230 0.0791
85706.0000 2907 230 0.0791
85731.0000 2908 230 0.0791
85763.0000 2909 230 0.0791
85790.0000 2910 230 0.0790
85818.0000 2911 230 0.0790
85820.8000 2911 231 0.0794
85834.0000 2911 232 0.0797
85851.0000 2912 232 0.0797
85876.0000 2913 232 0.0796
85910.0000 2914 232 0.0796
85943.0000 2915 232 0.0796
85968.0000 2916 232 0.0796
85998.0000 2917 232 0.0795
86029.0000 2918 232 0.0795
86055.0000 2919 232 0.0795
86087.0000 2920 232 0.0795
86091.0000 2920 233 0.0798
86117.0000 2921 233 0.0798
86141.6000 2921 234 0.0801
86147.0000 2922 234 0.0801
86175.0000 2923 234 0.0801
86201.0000 2924 234 0.0800
86232.0000 2925 234 0.0800
86264.0000 2926 234 0.0800
86298.0000 2927 234 0.0799
86325.0000 2928 234 0.0799
86350.0000 2929 234 0.0799
86377.0000 2930 234 0.0799
86404.0000 2931 234 0.0798
86432.0000 2932 234 0.0798
86466.0000 2933 234 0.0798
86498.0000 2934 234 0.0798
86523.0000 2935 234 0.0797
86550.0000 2936 234 0.0797
86581.0000 2937 234 0.0797
86606.0000 2938 234 0.0796
86629.6000 2938 235 0.0800
86637.0000 2939 235 0.0800
86663.0000 2940 235 0.0799
86690.0000 2941 235 0.0799
86716.0000 2942 235 0.0799
86743.0000 2943 235 0.0799
86773.0000 2944 235 0.0798
86804.0000 2945 235 0.0798
86835.0000 2946 235 0.0798
86864.0000 2947 235 0.0797
86898.0000 2948 235 0.0797
86927.0000 2949 235 0.0797
86960.0000 2950 235 0.0797
86985.0000 2951 235 0.0796
87013.0000 2952 235 0.0796
87041.0000 2953 235 0.0796
87066.0000 2954 235 0.0796
87092.0000 2955 235 0.0795
87123.0000 2956 235 0.0795
87149.0000 2957 235 0.0795
87178.0000 2958 235 0.0794
87211.0000 2959 235 0.0794
87242.0000 2960 235 0.0794
87269.0000 2961 235 0.0794
87270.0000 2961 236 0.0797
87296.0000 2962 236 0.0797
87329.0000 2963 236 0.0796
87358.0000 2964 236 0.0796
87385.0000 2965 236 0.0796
87412.0000 2966 236 0.0796
87438.0000 2967 236 0.0795
87465.0000 2968 236 0.0795
87490.0000 2969 236 0.0795
87520.0000 2970 236 0.0795
87545.0000 2971 236 0.0794
87571.0000 2972 236 0.0794
87597.0000 2973 236 0.0794
87624.0000 2974 236 0.0794
87652.0000 2975 236 0.0793
87678.0000 2976 236 0.0793
87708.0000 2977 236 0.0793
87738.0000 2978 236 0.0792
87755.0000 2978 237 0.0796
87763.0000 2979 237 0.0796
87797.0000 2980 237 0.0795
87831.0000 2981 237 0.0795
87858.0000 2982 237 0.0795
87885.0000 2983 237 0.0795
87913.0000 2984 237 0.0794
87945.0000 2985 237 0.0794
87970.0000 2986 237 0.0794
87996.0000 2987 237 0.0793
88023.0000 2988 237 0.0793
88049.0000 2989 237 0.0793
88081.0000 2990 237 0.0793
88112.0000 2991 237 0.0792
88140.0000 2992 237 0.0792
88166.0000 2993 237 0.0792
88193.0000 2994 237 0.0792
88224.0000 2995 237 0.0791
88255.0000 2996 237 0.0791
88288.0000 2997 237 0.0791
88317.0000 2998 237 0.0791
88348.0000 2999 237 0.0790
88376.0000 3000 237 0.0790
88403.2000 3000 238 0.0793
88408.0000 3001 238 0.0793
88433.0000 3002 238 0.0793
88467.0000 3003 238 0.0793
88495.0000 3004 238 0.0792
88521.0000 3005 238 0.0792
88549.0000 3006 238 0.0792
88581.0000 3007 238 0.0791
88611.0000 3008 238 0.0791
88640.0000 3009 238 0.0791
88666.0000 3010 238 0.0791
88697.0000 3011 238 0.0790
88724.0000 3012 238 0.0790
88755.0000 3013 238 0.0790
88783.0000 3014 238 0.0790
88809.0000 3015 238 0.0789
88834.0000 3016 238 0.0789
88868.0000 3017 238 0.0789
88901.0000 3018 238 0.0789
88917.5000 3018 239 0.0792
88929.0000 3019 239 0.0792
88959.0000 3020 239 0.0791
88992.0000 3021 239 0.0791
89018.0000 3022 239 0.0791
89049.0000 3023 239 0.0791
89075.0000 3024 239 0.0790
89100.0000 3025 239 0.0790
89127.0000 3026 239 0.0790
89156.0000 3027 239 0.0790
89184.0000 3028 239 0.0789
89209.0000 3029 239 0.0789
89234.0000 3030 239 0.0789
89264.0000 3031 239 0.0789
89294.0000 3032 239 0.0788
89324.0000 3033 239 0.0788
89358.0000 3034 239 0.0788
89390.0000 3035 239 0.0787
89417.0000 3036 239 0.0787
89443.0000 3037 239 0.0787
89452.4000 3037 240 0.0790
89471.0000 3038 240 0.0790
89504.0000 3039 240 0.0790
89536.7000 3039 241 0.0793
89538.0000 3040 241 0.0793
89566.0000 3041 241 0.0793
89591.0000 3042 241 0.0792
89623.0000 3043 241 0.0792
89654.0000 3044 241 0.0792
89682.0000 3045 241 0.0791
89714.0000 3046 241 0.0791
89746.0000 3047 241 0.0791
89776.0000 3048 241 0.0791
89809.0000 3049 241 0.0790
89840.0000 3050 241 0.0790
89867.0000 3051 241 0.0790
89896.0000 3052 241 0.0790
89925.0000 3053 241 0.0789
89956.0000 3054 241 0.0789
89980.2000 3054 242 0.0792
89983.0000 3055 242 0.0792
90016.0000 3056 242 0.0792
90045.0000 3057 242 0.0792
90072.0000 3058 242 0.0791
90098.0000 3059 242 0.0791
90129.0000 3060 242 0.0791
90149.6000 3060 243 0.0794
90161.0000 3061 243 0.0794
90187.0000 3062 243 0.0794
90213.0000 3063 243 0.0793
90239.0000 3064 243 0.0793
90272.0000 3065 243 0.0793
90304.0000 3066 243 0.0793
90330.0000 3067 243 0.0792
90360.0000 3068 243 0.0792
90374.7000 3068 244 0.0795
90391.0000 3069 244 0.0795
90417.0000 3070 244 0.0795
90444.0000 3071 244 0.0795
90471.0000 3072 244 0.0794
90499.0000 3073 244 0.0794
90532.0000 3074 244 0.0794
90565.0000 3075 244 0.0793
90590.0000 3076 244 0.0793
90615.0000 3077 244 0.0793
90644.0000 3078 244 0.0793
90678.0000 3079 244 0.0792
