 23/11-14:02:08.008   	Usense3	-1
 23/11-14:02:08.008   	Usense5	-1
 23/11-14:03:08.008   	Usense3	-1
 23/11-14:03:08.008   	Usense2	-1
 23/11-14:03:08.008   	Usense5	-1
 23/11-14:04:09.009   	Usense3	7.5797869158
 23/11-14:04:09.009   	Usense2	-1
 23/11-14:04:09.009   	Usense5	-1
 23/11-14:05:09.009   	Usense3	7.5797869158
 23/11-14:05:09.009   	Usense2	-1
 23/11-14:05:09.009   	Usense5	9.3447155848
 23/11-14:06:09.009   	Usense3	7.5797869158
 23/11-14:06:09.009   	Usense2	-1
 23/11-14:06:09.009   	Usense5	9.3447155848
 23/11-14:07:09.009   	Usense3	7.5797869158
 23/11-14:07:09.009   	Usense2	-1
 23/11-14:07:09.009   	Usense5	9.3447155848
 23/11-14:08:09.009   	Usense3	7.5797869158
 23/11-14:08:09.009   	Usense2	-1
 23/11-14:08:09.009   	Usense5	9.3447155848
 23/11-14:09:09.009   	Usense3	7.5797869158
 23/11-14:09:09.009   	Usense2	-1
 23/11-14:09:09.009   	Usense5	9.3447155848
 23/11-14:10:09.009   	Usense3	7.5797869158
 23/11-14:10:09.009   	Usense2	-1
 23/11-14:10:09.009   	Usense5	9.3447155848
 23/11-14:11:09.009   	Usense3	7.5797869158
 23/11-14:11:09.009   	Usense2	-1
 23/11-14:11:09.009   	Usense5	9.3447155848
 23/11-14:12:09.009   	Usense3	7.5797869158
 23/11-14:12:09.009   	Usense2	-1
 23/11-14:12:09.009   	Usense5	9.3447155848
 23/11-14:13:09.009   	Usense3	7.5797869158
 23/11-14:13:09.009   	Usense2	-1
 23/11-14:13:09.009   	Usense5	9.3447155848
 23/11-14:14:09.009   	Usense3	7.5797869158
 23/11-14:14:09.009   	Usense2	-1
 23/11-14:14:09.009   	Usense5	9.3447155848
 23/11-14:15:09.009   	Usense3	2.6614085166
 23/11-14:16:09.009   	Usense3	2.6614085166
 23/11-14:16:09.009   	Usense2	6.1481988582
 23/11-14:16:09.009   	Usense5	-1
 23/11-14:17:10.010   	Usense3	2.6614085166
 23/11-14:17:10.010   	Usense2	6.1481988582
 23/11-14:17:10.010   	Usense5	-1
 23/11-14:18:10.010   	Usense3	2.6614085166
 23/11-14:18:10.010   	Usense2	6.1481988582
 23/11-14:18:10.010   	Usense5	-1
 23/11-14:19:10.010   	Usense3	2.6614085166
 23/11-14:19:10.010   	Usense2	6.1481988582
 23/11-14:19:10.010   	Usense5	-1
 23/11-14:20:10.010   	Usense3	2.6614085166
 23/11-14:20:10.010   	Usense2	6.1481988582
 23/11-14:20:10.010   	Usense5	-1
 23/11-14:21:10.010   	Usense3	2.6614085166
 23/11-14:21:10.010   	Usense2	6.1481988582
 23/11-14:21:10.010   	Usense5	-1
 23/11-14:22:10.010   	Usense3	2.6614085166
 23/11-14:22:10.010   	Usense2	6.1481988582
 23/11-14:22:10.010   	Usense5	-1
 23/11-14:23:10.010   	Usense3	11.5206021398
 23/11-14:23:10.010   	Usense2	6.1481988582
 23/11-14:23:10.010   	Usense5	21.5875050113
 23/11-14:24:10.010   	Usense3	11.5206021398
