 26/11-14:23:54.054   	Usense3	-1
 26/11-14:23:54.054   	Usense2	-1
 26/11-14:23:54.054   	Usense5	-1
 26/11-14:24:54.054   	Usense3	-1
 26/11-14:24:54.054   	Usense2	-1
 26/11-14:24:54.054   	Usense5	-1
 26/11-14:25:54.054   	Usense3	-1
 26/11-14:25:54.054   	Usense2	-1
 26/11-14:25:54.054   	Usense5	23.9693908327
 26/11-14:26:54.054   	Usense3	12.7917429629
 26/11-14:26:54.054   	Usense2	-1
 26/11-14:26:54.054   	Usense5	23.9693908327
 26/11-14:27:55.055   	Usense3	12.7917429629
 26/11-14:27:55.055   	Usense2	-1
 26/11-14:27:55.055   	Usense5	23.9693908327
 26/11-14:28:55.055   	Usense3	12.7917429629
 26/11-14:28:55.055   	Usense2	-1
 26/11-14:28:55.055   	Usense5	23.9693908327
 26/11-14:29:55.055   	Usense3	12.7917429629
 26/11-14:29:55.055   	Usense2	-1
 26/11-14:29:55.055   	Usense5	23.9693908327
 26/11-14:30:55.055   	Usense3	12.7917429629
 26/11-14:30:55.055   	Usense2	-1
 26/11-14:30:55.055   	Usense5	23.9693908327
 26/11-14:31:55.055   	Usense3	12.7917429629
 26/11-14:31:55.055   	Usense2	-1
 26/11-14:31:55.055   	Usense5	23.9693908327
 26/11-14:32:55.055   	Usense3	12.7917429629
 26/11-14:32:55.055   	Usense2	-1
 26/11-14:32:55.055   	Usense5	23.9693908327
 26/11-14:33:56.056   	Usense3	12.7917429629
 26/11-14:33:56.056   	Usense2	-1
 26/11-14:33:56.056   	Usense5	23.9693908327
 26/11-14:34:56.056   	Usense3	12.7917429629
 26/11-14:34:56.056   	Usense2	6.1481988582
 26/11-14:34:56.056   	Usense5	23.9693908327
 26/11-14:35:56.056   	Usense3	12.7917429629
 26/11-14:35:56.056   	Usense2	4.0451043006
 26/11-14:35:56.056   	Usense5	23.9693908327
 26/11-14:36:56.056   	Usense3	1.94423119
 26/11-14:36:56.056   	Usense2	4.0451043006
 26/11-14:36:56.056   	Usense5	23.9693908327
 26/11-14:37:56.056   	Usense3	1.94423119
 26/11-14:37:56.056   	Usense2	4.0451043006
 26/11-14:38:56.056   	Usense3	1.94423119
 26/11-14:38:56.056   	Usense2	4.0451043006
 26/11-14:38:56.056   	Usense5	-1
 26/11-14:39:57.057   	Usense3	1.94423119
 26/11-14:39:57.057   	Usense2	4.0451043006
 26/11-14:39:57.057   	Usense5	-1
 26/11-14:40:57.057   	Usense3	1.94423119
 26/11-14:40:57.057   	Usense2	4.0451043006
 26/11-14:40:57.057   	Usense5	-1
 26/11-14:41:57.057   	Usense3	1.94423119
 26/11-14:41:57.057   	Usense2	4.0451043006
 26/11-14:41:57.057   	Usense5	-1
 26/11-14:42:57.057   	Usense3	1.94423119
 26/11-14:42:57.057   	Usense2	4.0451043006
 26/11-14:42:57.057   	Usense5	-1
 26/11-14:43:57.057   	Usense3	1.94423119
 26/11-14:43:57.057   	Usense2	4.0451043006
 26/11-14:43:57.057   	Usense5	-1
 26/11-14:44:58.058   	Usense3	1.94423119
 26/11-14:44:58.058   	Usense2	4.0451043006
 26/11-14:44:58.058   	Usense5	44.9142621577
 26/11-14:45:58.058   	Usense3	1.94423119
 26/11-14:45:58.058   	Usense2	4.0451043006
 26/11-14:45:58.058   	Usense5	44.9142621577
 26/11-14:46:58.058   	Usense3	26.6140851659
 26/11-14:46:58.058   	Usense5	44.9142621577
 26/11-14:47:58.058   	Usense3	26.6140851659
 26/11-14:47:58.058   	Usense2	-1
 26/11-14:47:58.058   	Usense5	44.9142621577
 26/11-14:48:59.059   	Usense3	26.6140851659
 26/11-14:48:59.059   	Usense2	-1
 26/11-14:48:59.059   	Usense5	44.9142621577
 26/11-14:49:59.059   	Usense3	26.6140851659
 26/11-14:49:59.059   	Usense2	-1
 26/11-14:49:59.059   	Usense5	44.9142621577
 26/11-14:50:59.059   	Usense3	32.81108812
 26/11-14:50:59.059   	Usense2	-1
 26/11-14:50:59.059   	Usense5	44.9142621577
 26/11-14:51:59.059   	Usense3	32.81108812
 26/11-14:51:59.059   	Usense2	-1
 26/11-14:51:59.059   	Usense5	44.9142621577
 26/11-14:52:59.059   	Usense3	32.81108812
 26/11-14:52:59.059   	Usense2	-1
 26/11-14:52:59.059   	Usense5	44.9142621577
 26/11-14:53:59.059   	Usense3	32.81108812
 26/11-14:53:59.059   	Usense2	-1
 26/11-14:53:59.059   	Usense5	44.9142621577
 26/11-14:55:00.000   	Usense3	32.81108812
 26/11-14:55:00.000   	Usense2	-1
 26/11-14:55:00.000   	Usense5	44.9142621577
 26/11-14:56:00.000   	Usense3	32.81108812
 26/11-14:56:00.000   	Usense2	-1
 26/11-14:57:00.000   	Usense3	32.81108812
 26/11-14:57:00.000   	Usense2	-1
 26/11-14:58:00.000   	Usense3	32.81108812
 26/11-14:58:00.000   	Usense2	-1
 26/11-14:58:00.000   	Usense5	-1
 26/11-14:59:01.001   	Usense3	32.81108812
 26/11-14:59:01.001   	Usense5	-1
 26/11-15:00:01.001   	Usense3	17.5102908745
 26/11-15:00:01.001   	Usense2	-1
 26/11-15:00:01.001   	Usense5	-1
 26/11-15:01:01.001   	Usense3	17.5102908745
 26/11-15:01:01.001   	Usense2	-1
 26/11-15:01:01.001   	Usense5	-1
 26/11-15:02:02.002   	Usense3	5.5372401656
 26/11-15:02:02.002   	Usense2	-1
 26/11-15:02:02.002   	Usense5	-1
 26/11-15:03:02.002   	Usense3	5.5372401656
 26/11-15:03:02.002   	Usense2	-1
 26/11-15:03:02.002   	Usense5	-1
 26/11-15:04:02.002   	Usense3	2.9550585335
 26/11-15:04:02.002   	Usense2	-1
 26/11-15:04:02.002   	Usense5	-1
 26/11-15:05:02.002   	Usense3	2.9550585335
 26/11-15:05:02.002   	Usense2	-1
 26/11-15:05:02.002   	Usense5	-1
 26/11-15:06:03.003   	Usense3	2.9550585335
 26/11-15:06:03.003   	Usense2	-1
 26/11-15:06:03.003   	Usense5	-1
 26/11-15:07:03.003   	Usense3	9.3447155848
 26/11-15:07:03.003   	Usense2	-1
 26/11-15:07:03.003   	Usense5	-1
 26/11-15:08:03.003   	Usense3	9.3447155848
 26/11-15:08:03.003   	Usense2	-1
 26/11-15:09:03.003   	Usense3	9.3447155848
 26/11-15:09:03.003   	Usense2	-1
 26/11-15:09:03.003   	Usense5	-1
 26/11-15:10:04.004   	Usense3	9.3447155848
 26/11-15:10:04.004   	Usense2	-1
 26/11-15:10:04.004   	Usense5	-1
 26/11-15:11:04.004   	Usense3	9.3447155848
 26/11-15:11:04.004   	Usense2	-1
 26/11-15:11:04.004   	Usense5	-1
 26/11-15:12:04.004   	Usense3	9.3447155848
 26/11-15:12:04.004   	Usense2	19.4423118996
 26/11-15:12:04.004   	Usense5	4.0451043006
 26/11-15:13:04.004   	Usense3	9.3447155848
 26/11-15:13:04.004   	Usense2	19.4423118996
 26/11-15:13:04.004   	Usense5	4.0451043006
 26/11-15:14:05.005   	Usense3	9.3447155848
 26/11-15:14:05.005   	Usense2	19.4423118996
 26/11-15:14:05.005   	Usense5	4.0451043006
 26/11-15:15:05.005   	Usense3	9.3447155848
 26/11-15:15:05.005   	Usense2	19.4423118996
 26/11-15:15:05.005   	Usense5	9.3447155848
 26/11-15:16:05.005   	Usense3	9.3447155848
 26/11-15:16:05.005   	Usense2	19.4423118996
 26/11-15:16:05.005   	Usense5	9.3447155848
 26/11-15:17:05.005   	Usense3	9.3447155848
 26/11-15:17:05.005   	Usense2	19.4423118996
 26/11-15:17:05.005   	Usense5	9.3447155848
 26/11-15:18:05.005   	Usense3	9.3447155848
 26/11-15:18:05.005   	Usense2	19.4423118996
 26/11-15:18:05.005   	Usense5	9.3447155848
 26/11-15:19:05.005   	Usense3	9.3447155848
 26/11-15:19:05.005   	Usense2	1.2791742963
 26/11-15:19:05.005   	Usense5	9.3447155848
 26/11-15:20:06.006   	Usense2	1.2791742963
 26/11-15:20:06.006   	Usense5	9.3447155848
 26/11-15:21:06.006   	Usense2	1.2791742963
 26/11-15:21:06.006   	Usense5	68.2656848361
 26/11-15:22:06.006   	Usense3	-1
 26/11-15:22:06.006   	Usense2	1.2791742963
 26/11-15:22:06.006   	Usense5	68.2656848361
 26/11-15:23:06.006   	Usense3	-1
 26/11-15:23:06.006   	Usense2	8.4161126966
 26/11-15:23:06.006   	Usense5	68.2656848361
 26/11-15:24:06.006   	Usense3	-1
 26/11-15:24:06.006   	Usense2	5.5372401656
 26/11-15:24:06.006   	Usense5	68.2656848361
 26/11-15:25:07.007   	Usense3	-1
 26/11-15:25:07.007   	Usense2	5.5372401656
 26/11-15:25:07.007   	Usense5	68.2656848361
 26/11-15:26:07.007   	Usense3	14.2031367844
 26/11-15:26:07.007   	Usense2	5.5372401656
 26/11-15:26:07.007   	Usense5	68.2656848361
 26/11-15:27:07.007   	Usense3	14.2031367844
 26/11-15:27:07.007   	Usense2	5.5372401656
 26/11-15:27:07.007   	Usense5	68.2656848361
 26/11-15:28:07.007   	Usense3	14.2031367844
 26/11-15:28:07.007   	Usense2	5.5372401656
