 17/11  -  18:06:44.044   	Usense3	33.527502724	33.527502724	0	33.527502724
 17/11  -  18:06:44.044   	Usense2	43.57602102	43.57602102	0	43.57602102
 17/11  -  18:06:44.044   	Usense5	40.495665019	40.495665019	0	40.495665019
 17/11  -  18:07:44.044   	Usense3	95.292075796	95.292075796	0	95.292075796
 17/11  -  18:07:44.044   	Usense2	98.612420796	98.612420796	0	98.612420796
 17/11  -  18:07:45.045   	Usense5	98.288954922	98.288954922	0	98.288954922
 17/11  -  18:08:45.045   	Usense3	154.777394615	154.777394615	0	154.777394615
 17/11  -  18:08:45.045   	Usense2	162.528578662	162.528578662	0	162.528578662
 17/11  -  18:08:45.045   	Usense5	156.366986409	156.366986409	0	156.366986409
 17/11  -  18:09:45.045   	Usense3	215.055220895	215.055220895	0	215.055220895
 17/11  -  18:09:45.045   	Usense2	219.947707356	219.947707356	0	219.947707356
 17/11  -  18:09:45.045   	Usense5	219.950462814	219.950462814	0	219.950462814
 17/11  -  18:10:45.045   	Usense3	274.269198464	274.269198464	0	274.269198464
 17/11  -  18:10:45.045   	Usense2	286.39699822	286.39699822	0	286.39699822
 17/11  -  18:10:45.045   	Usense5	276.432745882	276.432745882	0	276.432745882
 17/11  -  18:11:45.045   	Usense3	341.124441038	341.124441038	0	341.124441038
 17/11  -  18:11:45.045   	Usense2	339.490920911	339.490920911	0	339.490920911
 17/11  -  18:11:45.045   	Usense5	335.997262536	335.997262536	0	335.997262536
 17/11  -  18:12:45.045   	Usense3	393.954943313	393.954943313	0	393.954943313
 17/11  -  18:12:45.045   	Usense2	398.663678482	398.663678482	0	398.663678482
 17/11  -  18:12:45.045   	Usense5	397.735021857	397.735021857	0	397.735021857
 17/11  -  18:13:45.045   	Usense3	455.358959425	455.358959425	0	455.358959425
 17/11  -  18:13:45.045   	Usense2	460.198953594	460.198953594	0	460.198953594
 17/11  -  18:13:45.045   	Usense5	457.483688093	457.483688093	0	457.483688093
 17/11  -  18:14:45.045   	Usense3	519.364727123	519.364727123	0	519.364727123
 17/11  -  18:14:45.045   	Usense2	518.985497789	518.985497789	0	518.985497789
 17/11  -  18:14:45.045   	Usense5	520.671022665	520.671022665	0	520.671022665
 17/11  -  18:15:46.046   	Usense3	573.991999399	573.991999399	0	573.991999399
 17/11  -  18:15:46.046   	Usense2	581.005450361	581.005450361	0	581.005450361
 17/11  -  18:15:46.046   	Usense5	577.231917651	577.231917651	0	577.231917651
 17/11  -  18:16:46.046   	Usense3	635.834949678	635.834949678	0	635.834949678
 17/11  -  18:16:46.046   	Usense2	642.589442681	642.589442681	0	642.589442681
 17/11  -  18:16:46.046   	Usense5	639.596801097	639.596801097	0	639.596801097
 17/11  -  18:17:46.046   	Usense3	702.56794971	702.56794971	0	702.56794971
 17/11  -  18:17:46.046   	Usense2	699.542909917	699.542909917	0	699.542909917
 17/11  -  18:17:46.046   	Usense5	698.595655292	698.595655292	0	698.595655292
 17/11  -  18:18:46.046   	Usense3	756.067339193	756.067339193	0	756.067339193
 17/11  -  18:18:46.046   	Usense2	768.048262408	768.048262408	0	768.048262408
 17/11  -  18:18:46.046   	Usense5	758.233650029	758.233650029	0	758.233650029
 17/11  -  18:18:46.046   	BLOOM	0	0	0	0
 17/11  -  18:19:46.046   	Usense3	819.068979599	819.068979599	0	819.068979599
 17/11  -  18:19:46.046   	Usense2	823.739685352	823.739685352	0	823.739685352
 17/11  -  18:19:47.047   	Usense5	817.83783189	817.83783189	0	817.83783189
 17/11  -  18:19:47.047   	BLOOM	0	0	0	0
 17/11  -  18:20:47.047   	Usense3	878.964466879	878.964466879	0	878.964466879
 17/11  -  18:20:47.047   	Usense2	881.419177837	881.419177837	0	881.419177837
 17/11  -  18:20:47.047   	Usense5	878.682439086	878.682439086	0	878.682439086
 17/11  -  18:20:47.047   	BLOOM	0	0	0	0
 17/11  -  18:21:47.047   	Usense3	935.322724279	935.322724279	0	935.322724279
 17/11  -  18:21:47.047   	Usense2	945.757304993	945.757304993	0	945.757304993
 17/11  -  18:21:47.047   	Usense5	942.894006574	942.894006574	0	942.894006574
 17/11  -  18:21:47.047   	BLOOM	0	0	0	0
 17/11  -  18:22:47.047   	Usense3	1001.679741394	1001.679741394	0	1001.679741394
 17/11  -  18:22:47.047   	Usense2	1001.174119103	1001.174119103	0	1001.174119103
 17/11  -  18:22:47.047   	Usense5	1006.436169772	1006.436169772	0	1006.436169772
 17/11  -  18:22:47.047   	BLOOM	0	0	0	0
 17/11  -  18:23:47.047   	Usense3	1001.679741394	1001.679741394	0	1001.679741394
 17/11  -  18:23:47.047   	Usense2	1001.174119103	1001.174119103	0	1001.174119103
 17/11  -  18:23:47.047   	Usense5	1006.436169772	1006.436169772	0	1006.436169772
 17/11  -  18:23:47.047   	BLOOM	0	0	0	0
 17/11  -  18:24:47.047   	Usense3	1001.679741394	1001.679741394	0	1001.679741394
 17/11  -  18:24:47.047   	Usense2	1001.174119103	1001.174119103	0	1001.174119103
 17/11  -  18:24:47.047   	Usense5	1006.436169772	1006.436169772	0	1006.436169772
 17/11  -  18:24:47.047   	BLOOM	0	0	0	0
 17/11  -  18:25:47.047   	Usense3	1001.679741394	1001.679741394	0	1001.679741394
 17/11  -  18:25:47.047   	Usense2	1001.174119103	1001.174119103	0	1001.174119103
 17/11  -  18:25:48.048   	Usense5	1006.436169772	1006.436169772	0	1006.436169772
 17/11  -  18:25:48.048   	BLOOM	0	0	0	0
 17/11  -  18:26:48.048   	Usense3	1001.679741394	1001.679741394	0	1001.679741394
 17/11  -  18:26:48.048   	Usense2	1001.174119103	1001.174119103	0	1001.174119103
 17/11  -  18:26:48.048   	Usense5	1006.436169772	1006.436169772	0	1006.436169772
 17/11  -  18:26:48.048   	BLOOM	0	0	0	0
 17/11  -  18:27:48.048   	Usense3	1001.679741394	1001.679741394	0	1001.679741394
 17/11  -  18:27:48.048   	Iolanda	36.032315808	36.032315808	0	36.032315808
 17/11  -  18:27:48.048   	Usense2	1001.174119103	1001.174119103	0	1001.174119103
 17/11  -  18:27:48.048   	Usense5	1006.436169772	1006.436169772	0	1006.436169772
 17/11  -  18:27:48.048   	BLOOM	0	0	0	0
 17/11  -  18:28:48.048   	Usense3	1001.679741394	1001.679741394	0	1001.679741394
 17/11  -  18:28:48.048   	 Vodafone  785 	0	0	0	0
 17/11  -  18:28:48.048   	Iolanda	104.91039555	104.91039555	0	104.91039555
 17/11  -  18:28:48.048   	Usense2	1001.174119103	1001.174119103	0	1001.174119103
 17/11  -  18:28:48.048   	Usense5	1006.436169772	1006.436169772	0	1006.436169772
 17/11  -  18:28:48.048   	BLOOM	0	0	0	0
 17/11  -  18:29:48.048   	 Nokia  6120  classic 	22.943733428	22.943733428	0	22.943733428
 17/11  -  18:29:48.048   	Usense3	1001.679741394	1001.679741394	0	1001.679741394
 17/11  -  18:29:48.048   	 Vodafone  785 	41.141303769	41.141303769	0	41.141303769
 17/11  -  18:29:48.048   	Iolanda	104.91039555	104.91039555	0	104.91039555
