 17/11  -  18:08:39.039 	WALKING
 17/11  -  18:14:41.041 	WALKING
 17/11  -  18:15:03.003 	WALKING
 17/11  -  18:21:16.016 	WALKING
 17/11  -  18:21:26.026 	WALKING
 17/11  -  18:21:38.038 	WALKING
 17/11  -  18:21:48.048 	WALKING
 17/11  -  18:21:59.059 	WALKING
 17/11  -  18:22:09.009 	WALKING
 17/11  -  18:22:19.019 	WALKING
 17/11  -  18:22:30.030 	WALKING
 17/11  -  18:22:41.041 	WALKING
 17/11  -  18:22:51.051 	WALKING
 17/11  -  18:23:01.001 	WALKING
 17/11  -  18:23:32.032 	WALKING
 17/11  -  18:23:42.042 	WALKING
 17/11  -  18:23:53.053 	WALKING
 17/11  -  18:24:03.003 	WALKING
 17/11  -  18:24:13.013 	WALKING
 17/11  -  18:24:34.034 	WALKING
 17/11  -  18:24:44.044 	WALKING
 17/11  -  18:24:54.054 	WALKING
 17/11  -  18:25:04.004 	WALKING
 17/11  -  18:25:15.015 	WALKING
 17/11  -  18:25:25.025 	WALKING
 17/11  -  18:25:35.035 	WALKING
 17/11  -  18:25:45.045 	WALKING
 17/11  -  18:26:06.006 	WALKING
 17/11  -  18:26:16.016 	WALKING
 17/11  -  18:28:00.000 	WALKING
 17/11  -  18:29:03.003 	WALKING
 17/11  -  18:30:15.015 	WALKING
 17/11  -  18:32:20.020 	WALKING
 17/11  -  18:32:51.051 	WALKING
 17/11  -  18:34:26.026 	WALKING
 17/11  -  18:34:47.047 	WALKING
 17/11  -  18:34:57.057 	WALKING
 17/11  -  18:35:18.018 	WALKING
 17/11  -  18:35:39.039 	WALKING
 17/11  -  18:35:49.049 	WALKING
 17/11  -  18:36:00.000 	WALKING
 17/11  -  18:36:11.011 	WALKING
 17/11  -  18:38:28.028 	WALKING
 17/11  -  18:39:53.053 	WALKING
 17/11  -  18:48:40.040 	WALKING
 17/11  -  18:49:43.043 	WALKING
 17/11  -  18:49:53.053 	WALKING
 17/11  -  18:50:03.003 	WALKING
 17/11  -  18:50:14.014 	WALKING
 17/11  -  18:53:33.033 	WALKING
 17/11  -  18:54:04.004 	RUNNING
 17/11  -  19:17:42.042 	WALKING
 17/11  -  19:17:53.053 	WALKING
 17/11  -  19:19:06.006 	WALKING
 17/11  -  19:20:08.008 	WALKING
 17/11  -  19:20:18.018 	WALKING
 17/11  -  19:20:29.029 	WALKING
 17/11  -  19:20:39.039 	WALKING
 17/11  -  19:20:49.049 	WALKING
 17/11  -  19:20:59.059 	WALKING
 17/11  -  19:21:09.009 	WALKING
 17/11  -  19:21:20.020 	WALKING
 17/11  -  19:21:30.030 	WALKING
 17/11  -  19:21:40.040 	WALKING
 17/11  -  19:21:51.051 	WALKING
 17/11  -  19:22:01.001 	WALKING
 17/11  -  19:22:11.011 	WALKING
 17/11  -  19:22:22.022 	WALKING
 17/11  -  19:22:32.032 	WALKING
 17/11  -  19:22:45.045 	WALKING
 17/11  -  19:22:56.056 	WALKING
 17/11  -  19:23:06.006 	WALKING
 17/11  -  19:23:17.017 	WALKING
 17/11  -  19:23:27.027 	WALKING
 17/11  -  19:23:38.038 	WALKING
 17/11  -  19:23:49.049 	WALKING
 17/11  -  19:23:59.059 	WALKING
 17/11  -  19:24:09.009 	WALKING
 17/11  -  19:24:21.021 	WALKING
 17/11  -  19:24:32.032 	WALKING
 17/11  -  19:24:43.043 	WALKING
 17/11  -  19:24:53.053 	WALKING
 17/11  -  19:25:03.003 	WALKING
 17/11  -  19:25:14.014 	WALKING
 17/11  -  19:25:24.024 	WALKING
 17/11  -  19:25:34.034 	WALKING
 17/11  -  19:25:44.044 	WALKING
 17/11  -  19:25:55.055 	WALKING
 17/11  -  19:26:05.005 	WALKING
 17/11  -  19:26:15.015 	WALKING
 17/11  -  19:26:26.026 	WALKING
 17/11  -  19:26:36.036 	WALKING
 17/11  -  19:26:46.046 	WALKING
 17/11  -  19:26:56.056 	WALKING
 17/11  -  19:27:07.007 	WALKING
 17/11  -  19:27:17.017 	WALKING
 17/11  -  19:27:39.039 	WALKING
 17/11  -  19:27:49.049 	WALKING
 17/11  -  19:28:01.001 	WALKING
 17/11  -  19:28:11.011 	WALKING
 17/11  -  19:28:22.022 	WALKING
 17/11  -  19:29:04.004 	WALKING
 17/11  -  19:29:15.015 	WALKING
 17/11  -  19:29:37.037 	WALKING
 17/11  -  19:29:47.047 	WALKING
 17/11  -  19:29:57.057 	WALKING
 17/11  -  19:30:08.008 	WALKING
 17/11  -  19:30:18.018 	WALKING
 17/11  -  19:30:29.029 	WALKING
 17/11  -  19:31:33.033 	WALKING
 17/11  -  19:31:45.045 	WALKING
 17/11  -  19:44:58.058 	WALKING
 17/11  -  19:45:08.008 	WALKING
 17/11  -  19:49:37.037 	WALKING
 17/11  -  19:49:47.047 	WALKING
 17/11  -  19:54:56.056 	WALKING
 17/11  -  19:56:01.001 	WALKING
 17/11  -  19:56:11.011 	WALKING
 17/11  -  19:56:24.024 	WALKING
 17/11  -  19:56:35.035 	WALKING
 17/11  -  19:56:45.045 	WALKING
 17/11  -  19:57:18.018 	WALKING
 17/11  -  19:57:28.028 	WALKING
 17/11  -  19:57:41.041 	WALKING
 17/11  -  19:57:52.052 	WALKING
 17/11  -  19:58:58.058 	WALKING
 17/11  -  19:59:20.020 	WALKING
 17/11  -  19:59:51.051 	WALKING
 17/11  -  20:00:14.014 	WALKING
 17/11  -  20:00:26.026 	WALKING
 17/11  -  20:00:39.039 	WALKING
 17/11  -  20:01:10.010 	WALKING
 17/11  -  20:01:20.020 	WALKING
 17/11  -  20:01:30.030 	WALKING
 17/11  -  20:02:52.052 	WALKING
 17/11  -  20:03:02.002 	WALKING
 17/11  -  20:03:12.012 	WALKING
 17/11  -  20:03:23.023 	WALKING
 17/11  -  20:03:33.033 	WALKING
 17/11  -  20:04:11.011 	WALKING
 17/11  -  20:04:22.022 	WALKING
 17/11  -  20:04:32.032 	WALKING
 17/11  -  20:05:14.014 	WALKING
 17/11  -  20:05:27.027 	WALKING
 17/11  -  20:06:00.000 	WALKING
 17/11  -  20:06:58.058 	WALKING
 17/11  -  20:08:02.002 	WALKING
 17/11  -  20:08:12.012 	WALKING
 17/11  -  20:08:26.026 	WALKING
 17/11  -  20:09:17.017 	WALKING
 17/11  -  20:09:31.031 	WALKING
 17/11  -  20:09:43.043 	WALKING
 17/11  -  20:10:39.039 	WALKING
 17/11  -  20:12:36.036 	WALKING
 17/11  -  20:19:30.030 	WALKING
 17/11  -  20:20:57.057 	WALKING
 17/11  -  20:21:07.007 	WALKING
 17/11  -  20:21:17.017 	WALKING
 17/11  -  20:21:27.027 	WALKING
 17/11  -  20:21:39.039 	WALKING
 17/11  -  20:21:50.050 	WALKING
 17/11  -  20:22:00.000 	WALKING
 17/11  -  20:22:10.010 	WALKING
 17/11  -  20:22:20.020 	WALKING
 17/11  -  20:22:31.031 	WALKING
 17/11  -  20:22:41.041 	WALKING
 17/11  -  20:22:52.052 	WALKING
 17/11  -  20:23:02.002 	WALKING
 17/11  -  20:23:12.012 	WALKING
 17/11  -  20:23:24.024 	WALKING
 17/11  -  20:23:35.035 	WALKING
 17/11  -  20:23:46.046 	WALKING
 17/11  -  20:23:56.056 	WALKING
 17/11  -  20:24:07.007 	WALKING
 17/11  -  20:24:17.017 	WALKING
 17/11  -  20:25:19.019 	WALKING
 17/11  -  20:25:29.029 	WALKING
 17/11  -  20:26:32.032 	WALKING
 17/11  -  20:26:43.043 	WALKING
 17/11  -  20:26:55.055 	WALKING
 17/11  -  20:27:06.006 	WALKING
 17/11  -  20:27:16.016 	WALKING
 17/11  -  20:27:28.028 	WALKING
 17/11  -  20:27:39.039 	WALKING
 17/11  -  20:27:50.050 	WALKING
 17/11  -  20:29:20.020 	WALKING
 17/11  -  20:29:31.031 	WALKING
 17/11  -  20:31:00.000 	WALKING
 17/11  -  20:31:11.011 	WALKING
 17/11  -  20:31:21.021 	WALKING
 17/11  -  20:31:32.032 	WALKING
 17/11  -  20:31:42.042 	WALKING
 17/11  -  20:32:13.013 	WALKING
 17/11  -  20:32:24.024 	WALKING
 17/11  -  20:34:08.008 	WALKING
 17/11  -  20:35:20.020 	WALKING
 17/11  -  20:35:41.041 	WALKING
 17/11  -  20:35:51.051 	WALKING
 17/11  -  20:36:12.012 	WALKING
 17/11  -  20:36:33.033 	WALKING
 17/11  -  20:38:38.038 	WALKING
 17/11  -  20:38:48.048 	WALKING
 17/11  -  20:39:09.009 	WALKING
 17/11  -  20:40:11.011 	WALKING
 17/11  -  20:40:21.021 	WALKING
 17/11  -  20:41:24.024 	WALKING
 17/11  -  20:41:34.034 	WALKING
 17/11  -  20:41:44.044 	WALKING
 17/11  -  20:41:55.055 	WALKING
 17/11  -  20:42:05.005 	WALKING
 17/11  -  20:42:16.016 	WALKING
 17/11  -  20:42:26.026 	WALKING
 17/11  -  20:42:46.046 	WALKING
 17/11  -  20:42:57.057 	WALKING
 17/11  -  20:43:07.007 	WALKING
 17/11  -  20:43:28.028 	WALKING
 17/11  -  20:43:38.038 	WALKING
 17/11  -  20:43:49.049 	WALKING
 17/11  -  20:43:59.059 	WALKING
 17/11  -  20:44:10.010 	WALKING
 17/11  -  20:44:20.020 	WALKING
 17/11  -  20:44:30.030 	WALKING
 17/11  -  20:44:41.041 	WALKING
 17/11  -  20:44:51.051 	WALKING
 17/11  -  20:45:01.001 	WALKING
 17/11  -  20:45:12.012 	WALKING
 17/11  -  20:45:22.022 	WALKING
 17/11  -  20:45:32.032 	WALKING
 17/11  -  20:45:43.043 	WALKING
 17/11  -  20:45:53.053 	WALKING
 17/11  -  20:46:03.003 	WALKING
 17/11  -  20:46:14.014 	WALKING
 17/11  -  20:46:24.024 	WALKING
 17/11  -  20:46:34.034 	WALKING
 17/11  -  20:46:45.045 	WALKING
 17/11  -  20:46:55.055 	WALKING
 17/11  -  20:47:05.005 	WALKING
 17/11  -  20:48:19.019 	WALKING
 17/11  -  20:50:04.004 	WALKING
 17/11  -  20:53:03.003 	WALKING
 17/11  -  20:53:13.013 	WALKING
 17/11  -  20:55:53.053 	WALKING
 17/11  -  20:56:14.014 	WALKING
 17/11  -  20:57:43.043 	WALKING
 17/11  -  20:57:53.053 	WALKING
 17/11  -  20:58:14.014 	WALKING
 17/11  -  20:58:25.025 	WALKING
 17/11  -  20:58:35.035 	WALKING
 17/11  -  20:58:45.045 	WALKING
 17/11  -  20:58:55.055 	WALKING
 17/11  -  20:59:16.016 	WALKING
 17/11  -  21:00:45.045 	WALKING
 17/11  -  21:00:55.055 	WALKING
 17/11  -  21:01:07.007 	WALKING
 17/11  -  21:01:17.017 	WALKING
 17/11  -  21:01:29.029 	WALKING
 17/11  -  21:01:40.040 	WALKING
 17/11  -  21:01:51.051 	WALKING
 17/11  -  21:02:02.002 	WALKING
 17/11  -  21:02:14.014 	WALKING
 17/11  -  21:02:36.036 	WALKING
 17/11  -  21:02:48.048 	WALKING
 17/11  -  21:02:58.058 	WALKING
 17/11  -  21:03:08.008 	WALKING
 17/11  -  21:03:19.019 	WALKING
 17/11  -  21:03:29.029 	WALKING
 17/11  -  21:03:42.042 	WALKING
 17/11  -  21:03:52.052 	WALKING
 17/11  -  21:04:03.003 	WALKING
 17/11  -  21:04:14.014 	WALKING
 17/11  -  21:04:24.024 	WALKING
 17/11  -  21:04:36.036 	WALKING
 17/11  -  21:04:46.046 	WALKING
 17/11  -  21:04:58.058 	WALKING
 17/11  -  21:05:10.010 	WALKING
 17/11  -  21:05:20.020 	WALKING
 17/11  -  21:05:31.031 	WALKING
 17/11  -  21:05:41.041 	WALKING
 17/11  -  21:05:51.051 	WALKING
 17/11  -  21:06:01.001 	WALKING
 17/11  -  21:06:22.022 	WALKING
 17/11  -  21:06:33.033 	WALKING
 17/11  -  21:06:43.043 	WALKING
 17/11  -  21:06:54.054 	WALKING
 17/11  -  21:07:04.004 	WALKING
 17/11  -  21:07:14.014 	WALKING
 17/11  -  21:07:25.025 	WALKING
 17/11  -  21:07:35.035 	WALKING
 17/11  -  21:07:45.045 	WALKING
 17/11  -  21:07:56.056 	WALKING
 17/11  -  21:08:06.006 	WALKING
 17/11  -  21:08:16.016 	WALKING
 17/11  -  21:08:27.027 	WALKING
 17/11  -  21:08:37.037 	WALKING
 17/11  -  21:08:47.047 	WALKING
 17/11  -  21:08:58.058 	WALKING
 17/11  -  21:09:08.008 	WALKING
 17/11  -  21:09:18.018 	WALKING
 17/11  -  21:09:29.029 	WALKING
 17/11  -  21:09:39.039 	WALKING
 17/11  -  21:10:00.000 	WALKING
 17/11  -  21:10:10.010 	WALKING
 17/11  -  21:10:20.020 	WALKING
 17/11  -  21:10:31.031 	WALKING
 17/11  -  21:10:41.041 	WALKING
 17/11  -  21:10:51.051 	WALKING
 17/11  -  21:11:02.002 	WALKING
 17/11  -  21:11:12.012 	WALKING
 17/11  -  21:11:33.033 	WALKING
 17/11  -  21:11:43.043 	WALKING
 17/11  -  21:11:53.053 	WALKING
 17/11  -  21:12:45.045 	WALKING
 17/11  -  21:13:16.016 	WALKING
 17/11  -  21:13:37.037 	WALKING
 17/11  -  21:13:58.058 	WALKING
 17/11  -  21:14:08.008 	WALKING
 17/11  -  21:14:50.050 	WALKING
 17/11  -  21:15:53.053 	WALKING
 17/11  -  21:16:55.055 	WALKING
 17/11  -  21:17:05.005 	WALKING
 17/11  -  21:17:15.015 	WALKING
 17/11  -  21:17:25.025 	WALKING
 17/11  -  21:17:36.036 	WALKING
 17/11  -  21:17:47.047 	WALKING
 17/11  -  21:18:07.007 	WALKING
 17/11  -  21:18:17.017 	WALKING
 17/11  -  21:18:28.028 	WALKING
 17/11  -  21:18:49.049 	WALKING
 17/11  -  21:20:54.054 	WALKING
 17/11  -  21:21:56.056 	WALKING
 17/11  -  21:22:06.006 	WALKING
 17/11  -  21:22:17.017 	WALKING
 17/11  -  21:22:48.048 	WALKING
 17/11  -  21:23:31.031 	WALKING
 17/11  -  21:23:42.042 	WALKING
 17/11  -  21:24:55.055 	WALKING
 17/11  -  21:27:10.010 	WALKING
 17/11  -  21:33:39.039 	WALKING
 17/11  -  21:37:24.024 	WALKING
 17/11  -  21:38:47.047 	WALKING
 17/11  -  21:38:58.058 	WALKING
 17/11  -  21:39:08.008 	WALKING
 17/11  -  21:39:19.019 	WALKING
 17/11  -  21:39:29.029 	WALKING
 17/11  -  21:39:39.039 	WALKING
 17/11  -  21:40:11.011 	WALKING
 17/11  -  21:40:32.032 	WALKING
 17/11  -  21:41:03.003 	WALKING
 17/11  -  21:41:14.014 	WALKING
 17/11  -  21:41:26.026 	WALKING
 17/11  -  21:41:36.036 	WALKING
 17/11  -  21:41:46.046 	WALKING
 17/11  -  21:41:57.057 	WALKING
 17/11  -  21:42:07.007 	WALKING
 17/11  -  21:42:18.018 	WALKING
 17/11  -  21:42:28.028 	WALKING
 17/11  -  21:42:38.038 	WALKING
 17/11  -  21:42:48.048 	WALKING
 17/11  -  21:42:59.059 	WALKING
 17/11  -  21:43:09.009 	WALKING
 17/11  -  21:43:20.020 	WALKING
 17/11  -  21:44:02.002 	WALKING
 17/11  -  21:45:46.046 	WALKING
 17/11  -  21:45:56.056 	WALKING
 17/11  -  21:46:07.007 	WALKING
 17/11  -  21:46:59.059 	WALKING
 17/11  -  21:55:33.033 	WALKING
 17/11  -  21:55:43.043 	WALKING
 17/11  -  21:56:14.014 	WALKING
 17/11  -  21:56:35.035 	WALKING
 17/11  -  21:56:55.055 	WALKING
 17/11  -  21:57:06.006 	WALKING
 17/11  -  21:57:17.017 	WALKING
 17/11  -  21:57:27.027 	WALKING
 17/11  -  21:57:47.047 	WALKING
 17/11  -  21:58:08.008 	WALKING
 17/11  -  21:58:29.029 	WALKING
