832	CONN	10	2	down
832	CONN	10	11	up
832	CONN	10	1	up
832	CONN	11	5	up
882	CONN	9	7	up
882	CONN	9	7	down
882	CONN	9	3	up
882	CONN	9	11	up
942	CONN	0	5	up
942	CONN	0	5	down
942	CONN	5	0	down
942	CONN	5	9	up
942	CONN	5	9	down
942	CONN	5	10	up
942	CONN	5	4	up
942	CONN	5	11	up
943	CONN	1	4	up
943	CONN	1	4	down
943	CONN	1	11	up
943	CONN	1	11	down
943	CONN	3	9	down
943	CONN	3	4	up
943	CONN	4	5	down
943	CONN	6	8	down
943	CONN	6	5	up
943	CONN	6	1	up
943	CONN	7	8	up
943	CONN	7	4	up
943	CONN	10	5	up
943	CONN	10	5	down
943	CONN	10	7	up
943	CONN	11	4	up
943	CONN	11	0	up
951	CONN	2	5	down
951	CONN	2	8	up
951	CONN	2	8	down
951	CONN	2	3	up
951	CONN	2	0	up
953	CONN	2	3	down
953	CONN	2	9	up
953	CONN	2	11	up
1006	CONN	9	3	down
1006	CONN	9	8	up
1006	CONN	9	8	down
1006	CONN	9	10	up
1058	CONN	0	4	up
1058	CONN	0	11	up
1058	CONN	0	8	up
1058	CONN	5	3	down
1059	CONN	1	0	down
1059	CONN	1	10	up
1059	CONN	1	10	down
1059	CONN	4	9	down
1059	CONN	4	7	up
1059	CONN	4	7	down
1059	CONN	6	7	down
1059	CONN	6	5	down
1059	CONN	6	2	up
1059	CONN	6	2	down
1059	CONN	7	11	up
1059	CONN	10	11	down
1059	CONN	10	8	up
1059	CONN	11	10	up
1059	CONN	11	10	down
1059	CONN	11	6	up
1059	CONN	11	6	down
1059	CONN	11	1	up
1060	CONN	0	4	down
1060	CONN	0	11	down
1060	CONN	0	1	up
1060	CONN	0	1	down
1060	CONN	0	2	up
1061	CONN	6	3	up
1061	CONN	6	3	down
1061	CONN	6	11	up
1061	CONN	6	11	down
1061	CONN	6	4	up
1061	CONN	10	1	down
1061	CONN	10	9	up
1061	CONN	10	9	down
1061	CONN	10	2	up
1061	CONN	10	4	up
1076	CONN	2	9	down
1128	CONN	9	11	down
1128	CONN	9	5	up
1128	CONN	9	5	down
1182	CONN	0	7	down
1182	CONN	0	10	up
1182	CONN	0	10	down
1182	CONN	0	6	up
1182	CONN	5	10	down
1182	CONN	5	6	up
1183	CONN	0	2	down
1183	CONN	0	6	down
1183	CONN	1	6	up
1183	CONN	3	4	down
1183	CONN	3	0	up
1183	CONN	4	6	up
1183	CONN	4	2	up
1183	CONN	4	10	up
1183	CONN	4	11	up
1183	CONN	7	5	down
1183	CONN	10	8	down
1183	CONN	10	6	up
1183	CONN	10	6	down
1183	CONN	11	5	down
1183	CONN	11	4	down
1183	CONN	11	0	down
1185	CONN	2	11	down
1185	CONN	2	8	up
1185	CONN	2	8	down
1185	CONN	2	7	up
1185	CONN	2	7	down
1185	CONN	2	5	up
1251	CONN	9	6	down
1251	CONN	9	7	up
1251	CONN	9	2	up
1304	CONN	0	11	up
1304	CONN	0	11	down
1304	CONN	0	3	up
1304	CONN	0	3	down
1304	CONN	5	7	up
1304	CONN	5	7	down
1304	CONN	5	0	up
1304	CONN	5	2	up
1304	CONN	8	4	up
1304	CONN	8	4	down
1304	CONN	8	7	up
1304	CONN	8	7	down
1304	CONN	8	6	up
1304	CONN	8	6	down
1305	CONN	1	3	up
1305	CONN	1	3	down
1305	CONN	1	9	up
1305	CONN	1	9	down
1305	CONN	1	4	up
1305	CONN	1	7	up
1305	CONN	2	1	down
1305	CONN	2	0	down
1305	CONN	2	10	up
1305	CONN	2	10	down
1305	CONN	2	3	up
1305	CONN	3	9	up
1305	CONN	3	9	down
1305	CONN	7	11	down
1305	CONN	7	3	up
1306	CONN	6	0	up
1306	CONN	6	5	up
1306	CONN	10	7	down
1306	CONN	10	11	up
1309	CONN	2	5	down
1309	CONN	2	3	down
1309	CONN	2	9	up
1372	CONN	9	10	down
1372	CONN	9	7	down
1372	CONN	9	2	down
1372	CONN	9	3	up
1372	CONN	9	3	down
1374	CONN	9	0	up
1374	CONN	9	5	up
1374	CONN	9	1	up
1418	CONN	2	6	up
1418	CONN	2	11	up
1421	CONN	2	9	down
1421	CONN	2	6	down
1421	CONN	2	0	up
1421	CONN	2	0	down
1421	CONN	2	4	up
1423	CONN	2	3	up
1423	CONN	2	8	up
1427	CONN	5	4	down
1427	CONN	6	10	up
1427	CONN	8	0	down
1427	CONN	8	3	up
1427	CONN	8	3	down
1427	CONN	10	11	down
1427	CONN	10	9	up
1428	CONN	0	8	down
1428	CONN	0	10	up
1428	CONN	1	6	down
1428	CONN	1	4	down
1428	CONN	1	5	up
1428	CONN	1	5	down
1428	CONN	4	3	down
1428	CONN	4	6	down
1428	CONN	4	2	down
1497	CONN	9	0	down
1497	CONN	9	5	down
1497	CONN	9	1	down
1536	CONN	2	3	down
1539	CONN	2	1	up
1539	CONN	2	1	down
1539	CONN	2	6	up
1539	CONN	2	6	down
1539	CONN	2	5	up
1540	CONN	2	4	down
1540	CONN	2	0	up
1540	CONN	2	0	down
1540	CONN	2	9	up
1540	CONN	2	9	down
1548	CONN	5	8	up
1548	CONN	5	8	down
1549	CONN	1	2	down
1549	CONN	1	0	up
1549	CONN	1	0	down
1549	CONN	1	8	up
1549	CONN	1	8	down
1549	CONN	3	1	down
1549	CONN	3	5	down
1549	CONN	3	0	down
1549	CONN	3	2	up
1549	CONN	3	2	down
1549	CONN	3	7	up
1549	CONN	3	7	down
1549	CONN	3	4	up
1549	CONN	3	4	down
1549	CONN	4	10	down
1549	CONN	7	5	up
1549	CONN	7	5	down
1549	CONN	7	1	up
1549	CONN	11	2	up
1549	CONN	11	2	down
1549	CONN	11	8	up
1549	CONN	11	5	up
1549	CONN	11	7	up
1549	CONN	11	3	up
1551	CONN	0	2	up
1551	CONN	0	7	up
1551	CONN	1	3	up
1551	CONN	1	3	down
1551	CONN	1	9	up
1551	CONN	3	11	up
1551	CONN	3	11	down
1551	CONN	3	10	up
1551	CONN	3	10	down
1551	CONN	3	6	up
1551	CONN	3	6	down
1551	CONN	6	9	down
1551	CONN	6	0	down
1551	CONN	6	2	up
1551	CONN	7	0	up
1551	CONN	7	0	down
1551	CONN	7	9	up
1551	CONN	10	2	down
1606	CONN	9	10	up
1606	CONN	9	10	down
1606	CONN	9	3	up
1606	CONN	9	2	up
1650	CONN	2	5	down
1650	CONN	2	7	up
1650	CONN	2	7	down
1652	CONN	2	11	down
1652	CONN	2	3	up
1660	CONN	0	2	down
1660	CONN	0	11	up
1660	CONN	0	6	up
1669	CONN	8	9	up
1669	CONN	8	9	down
1669	CONN	8	1	up
1669	CONN	8	4	up
1672	CONN	5	0	down
1672	CONN	5	1	up
1673	CONN	4	1	up
1673	CONN	4	0	up
1673	CONN	11	1	down
1673	CONN	11	8	down
1674	CONN	1	7	down
1674	CONN	1	5	up
1674	CONN	1	5	down
1674	CONN	1	4	up
1674	CONN	1	10	up
1674	CONN	3	8	up
1674	CONN	6	4	down
1674	CONN	6	10	down
1674	CONN	6	7	up
1674	CONN	7	6	down
1674	CONN	7	8	down
1674	CONN	10	8	up
1674	CONN	10	8	down
1726	CONN	9	6	up
1726	CONN	9	6	down
1726	CONN	9	11	up
1727	CONN	9	8	up
1764	CONN	2	3	down
1780	CONN	0	10	down
1780	CONN	0	7	down
1780	CONN	0	11	down
1780	CONN	0	6	down
1783	CONN	0	5	up
1783	CONN	0	5	down
1783	CONN	0	4	up
1783	CONN	0	1	up
1783	CONN	1	9	down
1783	CONN	1	2	up
1783	CONN	1	2	down
1783	CONN	1	8	up
1783	CONN	3	0	up
1783	CONN	3	0	down
1783	CONN	3	2	up
1783	CONN	3	4	up
1783	CONN	3	7	up
1783	CONN	6	2	down
1783	CONN	6	11	up
1783	CONN	10	4	down
1783	CONN	10	9	down
1784	CONN	8	11	up
1784	CONN	8	11	down
1784	CONN	8	7	up
1784	CONN	8	7	down
1784	CONN	8	10	up
1784	CONN	8	3	up
1784	CONN	8	6	up
1795	CONN	5	10	up
1795	CONN	5	10	down
1796	CONN	4	1	down
1796	CONN	4	5	up
1796	CONN	4	5	down
1796	CONN	4	9	up
1796	CONN	4	9	down
1796	CONN	4	8	up
1796	CONN	11	9	down
1796	CONN	11	5	down
1796	CONN	11	0	up
1796	CONN	11	0	down
1796	CONN	11	4	up
1796	CONN	11	4	down
1836	CONN	9	3	down
1836	CONN	9	11	down
1836	CONN	9	8	down
1839	CONN	9	0	up
1839	CONN	9	0	down
1839	CONN	9	1	up
1839	CONN	9	1	down
1839	CONN	9	5	up
1843	CONN	9	10	up
1843	CONN	9	10	down
1843	CONN	9	6	up
1843	CONN	9	7	up
1888	CONN	2	5	up
1888	CONN	2	5	down
1888	CONN	2	7	up
1888	CONN	2	4	up
1888	CONN	2	1	up
1894	CONN	0	11	up
1894	CONN	0	11	down
1894	CONN	0	9	up
1895	CONN	8	1	down
1895	CONN	8	4	down
1895	CONN	8	0	up
1896	CONN	0	5	up
1896	CONN	0	8	up
1903	CONN	1	3	up
1903	CONN	3	2	down
1903	CONN	3	9	up
1903	CONN	6	1	down
1903	CONN	6	7	down
1903	CONN	6	11	down
1903	CONN	6	0	up
1903	CONN	6	9	up
1903	CONN	6	3	up
1903	CONN	7	4	down
1903	CONN	7	3	down
1903	CONN	7	5	up
1903	CONN	7	5	down
1903	CONN	10	1	up
1903	CONN	10	11	up
1904	CONN	5	4	up
1905	CONN	3	5	up
1905	CONN	3	5	down
1905	CONN	3	11	up
1905	CONN	3	11	down
1905	CONN	3	1	up
1905	CONN	4	2	up
1905	CONN	4	6	up
1905	CONN	11	7	down
1905	CONN	11	6	up
1905	CONN	11	2	up
1906	CONN	6	5	down
1906	CONN	6	4	up
1907	CONN	1	7	up
1907	CONN	1	7	down
1907	CONN	1	0	up
1907	CONN	7	6	up
1907	CONN	7	8	up
1907	CONN	7	0	up
1908	CONN	10	1	down
1908	CONN	10	5	up
1908	CONN	10	5	down
1956	CONN	9	6	down
1956	CONN	9	3	up
1959	CONN	9	2	down
1959	CONN	9	7	down
1959	CONN	9	8	up
1959	CONN	9	8	down
1961	CONN	9	3	down
1961	CONN	9	1	up
1961	CONN	9	0	up
1961	CONN	9	4	up
1997	CONN	2	7	down
1997	CONN	2	6	up
1997	CONN	2	6	down
1997	CONN	2	0	up
2011	CONN	0	7	up
2011	CONN	0	7	down
2011	CONN	0	11	up
2011	CONN	0	11	down
2011	CONN	0	6	up
2011	CONN	0	6	down
2012	CONN	8	0	down
2012	CONN	8	9	up
2012	CONN	8	9	down
2014	CONN	0	5	down
2014	CONN	0	8	down
2014	CONN	3	6	up
2014	CONN	3	6	down
2014	CONN	3	10	up
2015	CONN	6	0	down
2015	CONN	6	4	down
2015	CONN	6	8	up
2015	CONN	6	8	down
2016	CONN	1	4	down
2016	CONN	1	5	up
2016	CONN	1	5	down
2016	CONN	1	6	up
2016	CONN	7	1	down
2016	CONN	7	6	down
2016	CONN	7	11	up
2016	CONN	7	11	down
2017	CONN	6	2	up
2017	CONN	6	1	up
2017	CONN	10	2	up
2017	CONN	10	8	up
2017	CONN	10	9	up
2018	CONN	1	10	down
2018	CONN	1	2	up
2018	CONN	1	2	down
2019	CONN	6	9	down
2019	CONN	6	2	down
2019	CONN	6	11	up
2019	CONN	6	11	down
2020	CONN	3	1	down
2020	CONN	3	10	down
2020	CONN	3	2	up
2020	CONN	3	2	down
2021	CONN	7	4	up
2021	CONN	7	2	up
2021	CONN	10	0	down
2021	CONN	10	2	down
2021	CONN	10	5	up
2021	CONN	10	5	down
2021	CONN	10	6	up
2022	CONN	7	9	down
2023	CONN	1	11	up
2023	CONN	1	11	down
2024	CONN	3	8	down
2024	CONN	3	4	down
2024	CONN	3	0	up
2024	CONN	3	0	down
2024	CONN	5	2	down
2024	CONN	5	0	up
2025	CONN	4	2	down
2025	CONN	4	6	down
2025	CONN	4	10	up
2025	CONN	11	3	down
2025	CONN	11	6	down
2025	CONN	11	2	down
2028	CONN	11	0	up
2028	CONN	11	8	up
2028	CONN	11	9	up
2028	CONN	11	5	up
2028	CONN	11	4	up
2029	CONN	4	11	down
2029	CONN	4	1	up
2029	CONN	4	1	down
2029	CONN	4	9	up
2029	CONN	5	1	down
2029	CONN	5	9	up
2029	CONN	5	7	up
2071	CONN	9	5	down
2071	CONN	9	10	up
2071	CONN	9	10	down
2071	CONN	9	6	up
2074	CONN	9	1	down
2074	CONN	9	2	up
2074	CONN	9	2	down
2121	CONN	2	3	up
2121	CONN	2	9	up
2124	CONN	0	3	up
2132	CONN	6	3	down
2132	CONN	6	5	up
2132	CONN	6	7	up
2134	CONN	10	8	down
2134	CONN	10	3	up
2135	CONN	7	8	down
2136	CONN	1	6	down
2136	CONN	1	7	up
2136	CONN	1	7	down
2136	CONN	1	9	up
2136	CONN	1	9	down
2136	CONN	6	0	up
2136	CONN	6	0	down
2136	CONN	6	4	up
2136	CONN	6	4	down
2136	CONN	6	8	up
2136	CONN	6	8	down
2137	CONN	8	11	up
2137	CONN	8	2	up
2137	CONN	10	4	up
2137	CONN	10	4	down
2137	CONN	11	0	down
2137	CONN	11	8	down
2137	CONN	11	9	down
2137	CONN	11	5	down
2137	CONN	11	7	up
2138	CONN	1	2	up
2138	CONN	1	2	down
2138	CONN	4	0	down
2138	CONN	4	8	down
2138	CONN	4	10	down
2138	CONN	4	7	up
2138	CONN	4	7	down
2138	CONN	4	5	up
2138	CONN	5	6	down
2138	CONN	5	9	down
2138	CONN	7	4	down
2138	CONN	7	3	up
2138	CONN	7	3	down
2138	CONN	7	11	up
2138	CONN	7	11	down
2139	CONN	6	2	up
2139	CONN	6	2	down
2139	CONN	6	11	up
2139	CONN	11	7	down
2139	CONN	11	10	up
2139	CONN	11	3	up
2140	CONN	5	0	down
2140	CONN	5	7	down
2140	CONN	5	8	up
2140	CONN	5	8	down
2140	CONN	5	3	up
2140	CONN	10	2	up
2141	CONN	3	7	down
2141	CONN	3	11	up
2141	CONN	3	11	down
2141	CONN	3	2	up
2141	CONN	3	2	down
2141	CONN	4	6	up
2141	CONN	4	6	down
2141	CONN	4	3	up
2141	CONN	4	3	down
2141	CONN	4	2	up
2141	CONN	7	9	up
2142	CONN	1	8	down
2142	CONN	1	3	down
2142	CONN	1	0	down
2142	CONN	1	4	up
2142	CONN	1	4	down
2142	CONN	1	10	up
2143	CONN	4	2	down
2143	CONN	4	11	up
2143	CONN	4	1	up
2144	CONN	3	0	up
2144	CONN	3	0	down
2144	CONN	3	5	up
2144	CONN	3	4	up
2144	CONN	3	8	up
2186	CONN	9	0	down
2186	CONN	9	4	down
2186	CONN	9	11	up
2186	CONN	9	7	up
2186	CONN	9	3	up
2231	CONN	2	8	down
2231	CONN	2	4	down
2231	CONN	2	0	down
2238	CONN	0	3	down
2238	CONN	0	2	up
2238	CONN	0	2	down
2238	CONN	0	10	up
2238	CONN	0	10	down
2238	CONN	0	6	up
2238	CONN	0	6	down
2239	CONN	0	8	up
2248	CONN	8	10	down
2248	CONN	8	7	up
2248	CONN	8	7	down
2249	CONN	6	5	down
2249	CONN	6	3	up
2249	CONN	6	3	down
2251	CONN	6	0	up
2251	CONN	6	0	down
2251	CONN	6	9	up
2251	CONN	6	9	down
2251	CONN	6	4	up
2251	CONN	6	4	down
2251	CONN	6	8	up
2251	CONN	7	0	down
2251	CONN	7	9	down
2251	CONN	7	8	up
2251	CONN	7	8	down
2252	CONN	1	10	down
2252	CONN	1	5	up
2252	CONN	1	5	down
2252	CONN	1	9	up
2252	CONN	1	11	up
2253	CONN	10	0	up
2253	CONN	10	0	down
2253	CONN	10	8	up
2254	CONN	3	9	down
2254	CONN	3	5	down
2254	CONN	3	1	up
2254	CONN	3	1	down
2254	CONN	7	4	up
2254	CONN	7	4	down
2254	CONN	7	6	up
2254	CONN	7	1	up
2254	CONN	7	11	up
2255	CONN	1	9	down
2255	CONN	1	2	up
2256	CONN	4	5	down
2256	CONN	4	7	up
2256	CONN	4	7	down
2256	CONN	4	0	up
2256	CONN	4	8	up
2256	CONN	5	3	down
2256	CONN	5	10	up
2256	CONN	5	10	down
2256	CONN	5	6	up
2256	CONN	5	2	up
2256	CONN	11	4	down
2256	CONN	11	0	up
2256	CONN	11	0	down
2256	CONN	11	9	up
2256	CONN	11	5	up
2258	CONN	3	2	up
2258	CONN	3	2	down
2258	CONN	3	7	up
2258	CONN	11	6	up
2258	CONN	11	6	down
2258	CONN	11	2	up
2258	CONN	11	2	down
2258	CONN	11	1	up
2258	CONN	11	1	down
2258	CONN	11	8	up
2260	CONN	4	11	down
2260	CONN	4	6	up
2260	CONN	4	6	down
2261	CONN	5	4	down
2261	CONN	5	6	down
2261	CONN	5	8	up
2261	CONN	5	8	down
2261	CONN	5	1	up
2261	CONN	5	1	down
2261	CONN	5	9	up
2261	CONN	5	9	down
2261	CONN	5	0	up
2261	CONN	11	10	down
2261	CONN	11	7	up
2263	CONN	4	0	down
2263	CONN	4	2	up
2263	CONN	4	2	down
2346	CONN	2	1	down
2346	CONN	2	11	up
2348	CONN	0	8	down
2348	CONN	0	5	up
2363	CONN	6	7	down
2363	CONN	6	11	down
2363	CONN	6	10	up
2365	CONN	6	5	up
2365	CONN	10	11	down
2365	CONN	10	6	down
2365	CONN	10	3	down
2365	CONN	10	2	down
2365	CONN	10	1	up
2365	CONN	10	1	down
2365	CONN	10	7	up
2365	CONN	10	7	down
2366	CONN	7	2	down
2366	CONN	7	3	up
2366	CONN	8	3	down
2366	CONN	8	6	down
2366	CONN	8	11	down
2366	CONN	8	1	up
2367	CONN	1	2	down
2367	CONN	1	3	up
2370	CONN	3	7	down
2370	CONN	3	10	up
2370	CONN	3	10	down
2370	CONN	3	6	up
2370	CONN	3	6	down
2370	CONN	3	11	up
2370	CONN	3	11	down
2371	CONN	11	3	down
2371	CONN	11	8	down
2371	CONN	11	7	down
2371	CONN	11	4	up
2373	CONN	4	7	up
2373	CONN	4	5	up
2373	CONN	5	2	down
2373	CONN	5	3	up
2374	CONN	11	1	up
2374	CONN	11	1	down
2374	CONN	11	0	up
2375	CONN	4	1	down
2375	CONN	4	10	up
2375	CONN	4	10	down
2377	CONN	5	10	up
2377	CONN	5	7	up
2377	CONN	5	6	up
2419	CONN	9	6	down
2419	CONN	9	11	down
2419	CONN	9	7	down
2419	CONN	9	3	down
2419	CONN	9	2	up
2419	CONN	9	2	down
2421	CONN	9	8	up
2421	CONN	9	4	up
2421	CONN	9	1	up
2421	CONN	9	5	up
2421	CONN	9	0	up
2458	CONN	2	3	down
2458	CONN	2	9	down
2458	CONN	2	11	down
2458	CONN	2	10	up
2474	CONN	6	8	down
2474	CONN	6	0	up
2474	CONN	6	4	up
2474	CONN	6	9	up
2476	CONN	6	1	down
2476	CONN	6	10	down
2476	CONN	6	5	down
2476	CONN	6	11	up
2476	CONN	6	11	down
2476	CONN	6	3	up
2476	CONN	6	3	down
2476	CONN	6	7	up
2476	CONN	6	7	down
2487	CONN	4	0	up
2488	CONN	8	10	up
2488	CONN	8	10	down
2488	CONN	8	7	up
2488	CONN	8	7	down
2488	CONN	8	9	up
2489	CONN	4	7	down
2489	CONN	4	5	down
2489	CONN	4	3	up
2489	CONN	4	3	down
2489	CONN	5	10	down
2489	CONN	5	9	up
2489	CONN	5	9	down
2489	CONN	5	8	up
2489	CONN	5	4	up
2490	CONN	7	6	down
2490	CONN	7	3	down
2490	CONN	7	5	up
2491	CONN	1	10	up
2491	CONN	1	10	down
2491	CONN	1	4	up
2494	CONN	3	5	up
2494	CONN	3	5	down
2494	CONN	3	1	up
2494	CONN	3	1	down
2494	CONN	3	0	up
2531	CONN	9	8	down
2531	CONN	9	4	down
2531	CONN	9	1	down
2531	CONN	9	5	down
2572	CONN	2	10	down
2572	CONN	2	4	up
2582	CONN	0	5	down
2582	CONN	0	7	up
2582	CONN	0	7	down
2586	CONN	6	0	down
2586	CONN	6	4	down
2598	CONN	4	8	down
2598	CONN	4	0	down
2598	CONN	4	10	up
2598	CONN	4	10	down
2598	CONN	4	1	up
2598	CONN	10	4	up
2598	CONN	10	4	down
2600	CONN	1	11	down
2600	CONN	1	3	down
2600	CONN	1	4	down
2600	CONN	1	7	up
2600	CONN	1	7	down
2600	CONN	1	0	up
2600	CONN	1	6	up
2600	CONN	4	9	down
2600	CONN	4	2	up
2600	CONN	5	3	down
2600	CONN	5	8	down
2600	CONN	5	4	down
2602	CONN	1	8	up
2602	CONN	1	8	down
2603	CONN	3	4	down
2603	CONN	3	8	down
2603	CONN	3	9	up
2610	CONN	11	10	up
2610	CONN	11	10	down
2610	CONN	11	8	up
2611	CONN	8	4	up
2611	CONN	8	4	down
2611	CONN	8	0	up
2646	CONN	9	0	down
2646	CONN	9	2	up
2692	CONN	2	5	up
2692	CONN	2	5	down
2692	CONN	2	1	up
2692	CONN	2	1	down
2697	CONN	0	4	down
2697	CONN	0	9	down
2697	CONN	0	8	up
2697	CONN	0	8	down
2701	CONN	6	9	down
2701	CONN	6	2	up
2710	CONN	4	1	down
2710	CONN	4	3	up
2710	CONN	4	6	up
2712	CONN	1	0	down
2712	CONN	1	5	up
2712	CONN	1	5	down
2712	CONN	1	10	up
2712	CONN	1	2	up
2719	CONN	11	8	down
2721	CONN	11	9	down
2721	CONN	11	7	up
2722	CONN	10	9	down
2722	CONN	10	8	down
2722	CONN	10	2	up
2722	CONN	10	2	down
2722	CONN	10	0	up
2722	CONN	10	0	down
2722	CONN	10	6	up
2723	CONN	7	1	down
2723	CONN	7	8	up
2723	CONN	7	8	down
2723	CONN	7	2	up
2724	CONN	5	7	down
2724	CONN	5	6	down
2724	CONN	5	2	up
2732	CONN	8	2	down
2732	CONN	8	6	up
2732	CONN	8	6	down
2732	CONN	8	11	up
